Week,NV,NE,MA,MI,MN,NJ,MO,MT,NH,MS,NM,NY,NC,SC,OH,OK,OR,PA,RI,ND,SD,TN,TX,WY,VA,WV,VT,WI,WA,UT,AL,AK,AZ,CA,GA,DE,CO,CT,FL,AR,LA,IA,HI,ID,IL,KY,ME,MD,KS,IN
2021-03-28,13,10,13,8,12,13,8,15,17,6,14,12,11,10,10,8,13,11,14,5,9,8,10,10,10,8,20,11,13,10,10,12,11,13,10,10,14,11,11,8,8,7,11,10,10,11,18,11,7,9
2021-04-04,13,4,17,8,12,13,8,12,15,8,13,12,10,7,11,5,15,11,10,4,16,9,10,13,10,3,19,11,10,11,10,13,12,13,10,7,13,12,10,7,9,6,13,12,10,7,15,11,8,9
2021-04-11,16,5,15,10,11,12,10,14,20,4,14,13,11,7,10,4,13,10,15,3,14,8,10,5,12,7,23,10,12,10,5,7,12,13,10,12,14,13,11,5,8,12,20,11,12,11,17,10,8,9
2021-04-18,13,8,14,10,11,12,11,13,13,8,15,13,10,10,11,6,12,12,17,3,10,8,9,7,10,8,33,13,12,11,8,0,14,13,10,10,14,13,11,5,9,6,20,6,11,8,20,10,7,10
2021-04-25,12,8,15,10,14,11,9,8,22,9,9,12,12,9,11,9,12,11,15,0,12,10,10,18,12,5,26,12,10,9,8,8,13,15,11,7,14,13,11,9,7,4,18,9,10,9,11,11,6,9
2021-05-02,13,8,15,9,12,13,8,15,12,4,14,14,10,6,10,5,14,10,14,4,16,9,10,8,10,9,20,11,12,9,8,0,13,13,9,10,13,14,10,8,8,8,24,15,9,9,18,13,10,11
2021-05-09,12,3,15,8,10,12,11,9,13,7,14,11,10,7,11,6,15,11,15,0,25,10,10,4,11,4,7,13,11,9,9,10,12,13,9,9,14,15,10,5,9,7,16,8,11,9,18,11,11,7
2021-05-16,12,8,15,10,12,13,13,14,13,7,13,13,11,11,11,7,13,10,9,4,24,10,10,10,11,10,28,13,12,15,10,11,15,15,11,13,14,13,12,8,10,9,17,7,8,10,18,12,10,11
2021-05-23,12,8,14,10,9,11,11,10,16,10,8,12,11,6,11,7,12,10,9,5,8,10,10,0,11,6,20,12,11,11,6,0,12,13,11,11,14,11,11,7,12,10,13,12,10,9,20,11,12,11
2021-05-30,14,8,15,10,10,11,8,10,10,6,13,11,9,7,10,8,10,12,13,8,8,9,9,0,10,7,15,12,10,11,10,8,11,13,9,10,14,10,12,7,10,7,16,8,10,7,16,12,12,9
2021-06-06,10,6,13,9,11,12,10,8,12,10,12,10,10,8,11,8,13,11,16,0,6,8,9,6,9,4,16,11,12,11,10,6,10,13,11,12,10,15,11,4,10,15,7,10,10,12,14,11,7,9
2021-06-13,13,6,13,10,9,13,8,11,20,10,8,11,13,7,11,8,12,10,14,0,9,8,10,0,10,4,8,11,12,12,11,5,10,13,11,5,11,13,11,8,7,7,16,10,9,11,9,12,12,9
2021-06-20,9,6,15,9,9,13,8,8,10,13,9,11,11,9,10,7,12,11,5,5,6,9,9,0,12,7,19,12,10,11,7,8,11,12,12,11,13,12,10,9,10,5,14,6,10,7,14,9,7,10
2021-06-27,11,6,12,10,13,12,11,10,13,6,7,12,11,8,10,5,14,10,13,9,12,8,9,3,11,7,16,11,8,9,7,11,10,12,11,10,12,14,10,2,7,9,16,7,11,7,14,12,12,9
2021-07-04,10,8,14,9,10,11,6,11,13,8,8,11,11,6,9,10,14,9,8,5,3,9,10,7,9,11,27,10,10,12,8,13,11,12,10,0,11,11,10,9,9,8,11,4,9,12,12,10,9,10
2021-07-11,11,9,14,8,14,12,9,8,16,3,12,11,11,7,11,9,11,10,8,9,13,11,9,14,10,7,15,11,10,10,9,5,11,12,10,7,14,14,10,6,6,9,14,7,10,10,19,10,10,10
2021-07-18,13,10,14,9,12,11,10,10,17,8,9,11,10,7,10,8,15,11,4,0,0,7,9,0,10,6,9,10,10,12,10,20,12,13,10,10,15,12,11,9,7,11,21,8,10,10,15,10,13,8
2021-07-25,9,9,13,11,11,11,9,10,11,6,11,11,13,9,12,7,11,9,9,0,9,10,10,9,9,9,16,12,11,10,7,10,11,13,10,8,15,13,10,5,9,7,10,6,10,7,12,10,11,8
2021-08-01,15,7,14,10,11,11,10,3,15,9,12,12,11,7,13,8,13,9,13,6,5,9,9,12,9,6,22,12,10,10,10,7,13,13,9,9,12,13,11,9,7,7,13,6,12,9,17,9,6,9
2021-08-08,12,8,14,10,12,12,11,13,14,9,13,11,11,9,10,10,12,10,17,0,6,8,10,4,10,8,13,10,12,13,8,15,11,13,11,6,14,16,12,8,9,9,18,8,10,10,14,10,10,9
2021-08-15,14,5,12,8,12,11,10,6,20,6,9,11,13,9,10,5,12,11,10,20,0,8,9,7,10,7,17,11,11,10,6,5,12,13,10,7,14,15,10,6,10,8,15,7,12,10,12,10,7,9
2021-08-22,8,12,13,8,10,11,12,13,15,6,7,11,11,11,11,10,12,10,15,8,4,8,10,11,11,3,18,12,10,13,7,0,13,13,9,9,14,11,12,5,5,7,7,10,10,9,11,10,10,8
2021-08-29,14,6,13,9,9,10,9,11,15,10,12,12,11,9,10,9,12,10,9,5,13,8,10,4,11,5,10,11,11,10,8,11,11,13,11,7,11,13,10,10,8,10,13,9,9,10,9,9,10,8
2021-09-05,9,6,12,8,12,10,10,10,6,12,12,11,12,10,9,6,17,10,11,14,6,8,10,16,10,6,16,12,11,12,9,6,12,14,9,13,13,15,11,6,10,6,4,12,10,11,11,9,9,8
2021-09-12,10,9,15,9,11,12,8,8,16,4,8,11,13,8,12,9,11,11,14,5,6,12,10,9,11,6,18,11,11,12,7,9,10,13,11,0,15,13,11,5,9,8,18,12,11,9,12,10,8,7
2021-09-19,13,7,15,9,13,12,10,13,14,8,10,12,11,11,11,8,10,11,14,8,0,9,10,19,12,2,17,10,11,12,9,6,12,13,12,9,15,15,12,9,13,9,13,3,11,12,9,12,11,10
2021-09-26,10,7,16,11,9,10,8,16,12,6,9,11,11,8,11,9,10,10,16,10,0,10,11,9,11,4,15,11,12,8,8,19,14,13,11,8,14,14,11,8,11,10,11,8,11,10,12,10,6,9
2021-10-03,9,6,16,11,13,11,9,11,11,8,10,12,11,12,12,5,11,10,11,5,6,10,9,0,10,7,8,9,11,13,8,5,14,12,9,8,11,16,10,6,9,7,12,15,11,8,10,12,8,10
2021-10-10,11,10,15,10,9,12,11,8,20,8,17,13,12,10,12,7,16,9,9,6,0,9,10,8,11,9,17,12,11,12,8,8,11,13,11,7,13,12,12,7,9,9,13,10,11,8,12,11,5,9
2021-10-17,12,7,13,9,11,13,10,7,21,7,15,12,10,9,12,7,15,11,17,0,13,9,10,0,12,4,23,9,12,11,8,0,12,13,10,5,10,15,12,7,9,8,11,11,11,6,9,12,8,10
2021-10-24,12,8,14,11,14,12,10,8,14,8,13,13,10,8,11,11,15,9,11,5,15,9,10,6,12,6,24,11,12,12,8,8,13,12,11,9,13,13,11,8,8,6,17,9,10,11,18,11,9,8
2021-10-31,10,8,13,9,14,11,9,11,16,8,11,11,13,9,10,9,15,11,12,0,13,10,9,5,11,4,7,11,13,10,8,16,12,13,11,12,12,14,12,8,11,9,10,12,11,9,9,14,10,11
2021-11-07,13,6,16,9,14,13,9,10,16,9,9,11,11,10,11,5,11,11,11,11,15,10,9,7,10,9,14,14,13,12,7,0,10,14,12,2,12,15,10,8,10,13,13,7,11,10,17,11,13,9
2021-11-14,13,8,14,10,12,12,10,12,17,11,9,12,11,9,12,8,14,11,0,6,9,10,10,0,11,10,16,10,13,13,11,8,10,14,10,12,15,18,11,5,9,8,7,15,11,10,14,12,7,8
2021-11-21,9,5,12,8,9,8,10,13,11,7,8,10,10,10,10,5,10,9,10,9,14,8,8,0,9,4,20,10,7,9,7,7,12,11,9,10,11,12,9,7,8,2,15,8,10,5,9,10,10,8
2021-11-28,11,7,14,9,13,14,8,3,15,6,10,12,11,8,11,7,16,11,12,10,9,7,10,6,9,9,10,12,11,12,8,10,13,13,10,13,12,16,10,7,8,9,16,9,11,11,18,12,7,7
2021-12-05,10,8,16,10,10,10,9,9,9,9,10,13,12,8,11,9,14,12,8,8,6,9,10,8,9,10,16,10,13,11,9,29,12,13,9,9,12,9,12,12,10,5,11,11,10,7,8,11,7,9
2021-12-12,12,6,14,9,14,13,13,0,16,10,13,11,12,8,12,8,13,10,17,16,11,12,9,8,8,7,20,11,11,10,6,19,11,13,10,7,12,12,11,9,9,10,14,14,10,9,14,11,8,9
2021-12-19,10,8,11,10,12,10,9,9,10,7,9,12,9,8,12,3,10,11,9,7,14,8,8,13,10,8,11,9,11,9,8,8,11,11,9,7,11,12,10,6,8,7,13,8,9,7,12,9,7,10
2021-12-26,11,8,15,9,12,11,10,11,13,8,13,12,10,6,10,6,11,10,10,13,0,8,9,9,9,5,13,10,10,9,8,10,15,12,9,4,13,18,11,4,6,7,11,7,10,11,5,10,10,9
2022-01-02,13,5,18,11,14,13,13,9,27,5,12,14,13,8,13,6,18,13,10,0,19,12,10,0,10,8,23,14,14,11,8,9,14,15,11,12,16,15,12,9,9,11,20,5,13,9,17,12,7,13
2022-01-09,13,10,18,11,13,12,12,6,20,11,9,15,9,9,12,8,13,11,17,9,8,11,11,0,13,8,12,13,13,12,9,6,10,15,11,8,14,15,11,8,9,10,7,9,14,9,14,14,5,10
2022-01-16,14,7,16,12,12,13,9,24,18,6,16,11,10,9,11,7,15,12,5,3,6,7,10,9,10,8,14,14,11,14,9,10,14,13,11,13,14,14,11,12,11,11,14,7,13,8,16,11,13,9
2022-01-23,9,7,16,11,16,13,10,15,16,8,14,12,12,9,12,8,16,13,10,4,5,12,10,7,10,15,38,13,12,13,9,14,14,16,13,7,12,20,11,6,10,9,18,17,12,8,10,13,7,12
2022-01-30,10,13,17,9,14,13,11,8,17,5,16,14,13,11,12,8,17,12,18,6,13,11,10,6,11,11,24,13,13,14,8,8,14,15,11,7,14,15,12,6,12,7,18,11,13,10,13,12,9,11
2022-02-06,12,8,16,12,15,12,10,12,19,7,19,14,12,11,13,7,13,13,11,4,7,8,10,5,11,6,14,12,11,12,10,10,14,16,11,10,13,17,11,9,10,7,15,7,12,10,13,12,10,10
2022-02-13,12,7,15,13,13,13,10,8,18,5,11,12,13,10,12,7,13,11,10,8,6,11,9,6,10,9,21,16,11,14,7,4,10,14,9,6,13,15,11,7,11,9,14,10,13,11,15,12,8,9
2022-02-20,10,5,17,13,11,14,11,8,16,8,13,13,12,10,13,8,13,11,14,0,8,10,10,16,11,6,21,13,12,15,10,7,11,15,11,2,14,12,11,4,10,6,15,11,11,11,9,13,11,11
2022-02-27,14,4,16,10,14,15,10,11,17,6,14,13,12,10,13,5,17,12,11,3,8,9,10,9,10,3,12,13,12,11,7,10,12,16,10,10,13,15,12,8,9,9,11,4,12,9,17,13,7,11
2022-03-06,8,5,18,11,12,13,10,11,14,5,14,13,9,9,12,8,14,12,11,9,10,10,10,5,14,6,19,12,12,10,7,13,11,14,10,10,12,13,11,10,12,8,11,5,12,10,12,12,8,10
2022-03-13,12,7,15,10,13,11,10,13,17,6,9,11,12,9,11,10,13,12,16,4,3,12,9,4,10,6,15,10,11,15,7,12,11,14,11,10,13,16,10,8,10,8,11,7,11,8,18,11,7,10
2022-03-20,12,8,16,9,11,13,9,6,13,7,12,13,12,8,12,7,13,11,13,7,10,9,10,0,10,10,26,14,11,10,5,8,11,15,10,3,13,11,12,6,9,5,14,7,10,7,22,11,9,9
2022-03-27,12,6,17,9,13,12,9,10,16,7,12,13,12,9,12,8,14,10,10,8,9,11,10,8,10,8,20,13,11,11,6,5,13,15,11,9,13,15,10,8,8,7,15,8,11,9,16,12,8,9
2022-04-03,11,6,14,11,14,12,10,11,15,4,10,12,10,7,11,8,12,11,10,4,9,9,9,13,12,5,12,13,11,11,9,6,11,14,11,6,12,16,10,7,10,8,20,11,11,8,16,13,8,10
2022-04-10,12,6,13,10,11,12,9,10,13,7,15,12,11,7,13,7,14,11,10,11,9,9,9,4,9,3,16,12,11,11,6,13,12,15,10,5,14,14,10,8,8,9,20,7,10,9,15,9,7,10
2022-04-17,9,7,14,10,14,13,11,3,15,7,13,12,12,9,13,8,10,12,9,7,6,8,10,11,11,8,18,13,10,11,7,12,11,14,10,9,12,12,11,8,10,8,15,5,10,9,16,11,9,10
2022-04-24,13,9,14,11,14,12,11,12,11,5,9,13,10,10,11,7,12,12,10,5,3,10,11,7,10,7,20,11,11,11,8,0,11,14,11,10,14,15,11,6,9,7,14,11,11,9,18,12,8,7
2022-05-01,11,5,15,10,14,13,9,11,7,6,16,12,10,7,10,8,12,11,11,7,0,7,10,0,9,5,12,12,12,13,11,7,12,14,11,4,15,12,11,6,8,8,10,8,10,10,15,11,7,10
2022-05-08,11,7,14,9,13,11,9,6,14,5,11,13,11,9,10,8,13,9,14,4,10,7,10,6,9,5,10,11,10,10,6,8,10,13,10,5,11,17,11,5,11,9,13,10,12,6,8,11,8,11
2022-05-15,11,7,15,9,14,11,7,11,14,4,10,13,10,6,11,6,13,11,8,6,0,9,9,13,11,6,18,12,13,12,6,10,11,15,9,6,13,14,11,6,8,9,20,8,10,8,14,11,8,10
2022-05-22,14,6,15,10,14,10,6,9,11,5,18,12,10,10,10,4,13,10,6,8,6,7,9,21,11,7,9,12,10,11,6,8,11,15,9,10,12,11,11,8,8,7,11,6,11,9,13,11,5,7
2022-05-29,12,10,14,9,12,13,9,12,19,5,12,11,10,9,10,9,16,9,14,5,12,7,9,0,9,5,19,10,12,12,7,8,11,14,8,8,11,13,10,5,7,7,15,6,10,8,10,11,6,10
2022-06-05,14,6,15,7,12,13,10,12,13,5,5,11,10,8,10,7,13,10,13,4,14,8,9,12,9,5,10,8,13,9,8,5,10,14,12,7,15,12,11,5,9,5,17,7,9,8,17,10,5,9
2022-06-12,10,5,15,9,12,11,9,9,11,7,11,13,10,12,11,8,11,10,12,7,11,10,9,7,11,6,9,10,11,10,7,0,13,14,10,10,10,15,11,3,9,5,12,10,8,6,15,9,5,9
2022-06-19,10,6,14,9,12,12,9,12,13,4,12,12,12,12,11,8,11,9,13,0,0,9,10,11,11,6,19,8,10,9,6,0,11,14,10,7,11,13,11,7,9,6,12,9,10,6,18,11,9,6
2022-06-26,15,9,15,10,12,11,9,7,10,8,13,13,12,10,10,8,14,11,9,4,3,8,11,8,11,8,23,10,11,10,8,5,13,14,11,7,12,14,11,8,8,8,19,10,11,8,15,11,6,7
2022-07-03,9,9,14,9,11,10,8,14,14,6,12,13,11,9,10,7,10,11,14,4,0,8,9,12,12,7,6,11,11,12,6,9,11,14,9,9,13,17,11,10,9,5,10,9,10,8,7,9,8,8
2022-07-10,9,8,13,8,14,13,7,10,16,10,11,12,11,7,11,8,12,12,15,6,6,10,10,0,11,8,11,14,11,10,7,10,13,14,11,4,12,12,12,8,11,6,10,4,10,11,10,11,7,10
2022-07-17,10,3,13,9,10,11,9,8,10,10,12,12,10,10,8,7,13,10,9,9,5,7,9,6,11,9,10,9,13,12,8,7,10,14,11,11,12,13,10,8,10,8,13,9,9,7,9,11,6,8
2022-07-24,11,6,16,9,9,11,7,7,16,7,11,12,12,10,12,7,14,11,10,0,5,8,10,10,10,4,13,10,10,11,7,9,11,15,11,5,14,10,10,11,9,7,11,8,10,7,14,9,8,9
2022-07-31,12,4,15,9,11,11,9,14,12,6,13,12,11,7,10,7,16,10,8,14,4,10,10,5,10,4,12,11,11,11,9,10,10,14,11,7,12,13,10,7,10,6,15,9,10,8,14,12,3,8
2022-08-07,14,9,13,10,13,12,8,10,17,10,10,12,11,9,12,8,15,8,9,10,11,10,10,0,11,9,20,11,12,11,7,9,11,15,12,9,12,15,11,7,9,9,14,8,10,12,7,11,6,8
2022-08-14,12,5,13,10,11,11,9,8,12,7,12,12,11,10,12,8,13,11,6,0,4,11,10,9,11,0,15,11,8,12,8,13,13,15,12,13,13,13,11,8,9,8,19,8,10,7,12,13,6,10
2022-08-21,13,5,14,10,14,12,11,9,16,5,11,12,11,8,10,8,16,9,6,3,13,10,10,0,9,2,16,13,11,11,9,5,12,15,12,14,13,15,11,9,10,4,14,11,10,9,11,10,6,10
2022-08-28,10,6,14,10,13,11,11,10,9,4,7,12,12,8,12,7,16,11,17,3,5,8,10,6,12,7,21,14,12,12,7,9,11,14,11,12,12,17,10,5,8,7,15,8,9,12,17,11,10,8
2022-09-04,12,10,16,9,12,12,9,6,13,7,16,13,11,7,11,5,13,11,8,11,0,10,10,11,10,6,16,13,11,11,9,6,11,12,10,5,13,12,11,9,9,9,11,7,11,11,16,12,6,11
2022-09-11,10,2,13,10,12,14,9,15,14,10,9,13,10,10,11,7,12,11,15,0,10,10,10,14,11,8,21,12,11,9,9,8,12,15,10,7,15,16,11,8,9,6,10,9,10,10,13,12,9,9
2022-09-18,12,9,15,10,12,13,11,9,16,8,10,12,13,8,9,9,11,10,16,6,12,8,9,9,11,9,19,8,11,9,9,4,12,15,9,8,11,16,11,5,9,10,12,11,10,12,17,10,7,7
2022-09-25,11,8,15,9,11,12,7,7,12,7,9,13,10,7,10,8,16,10,11,7,8,9,10,17,11,7,16,11,12,11,9,0,13,14,9,8,12,11,9,6,7,3,12,10,9,10,11,10,7,8
2022-10-02,10,9,12,11,11,12,8,10,19,7,13,12,11,8,10,6,14,10,16,5,6,8,9,10,12,8,9,10,11,13,8,9,12,14,10,5,11,12,9,3,8,5,14,7,10,8,18,11,5,9
2022-10-09,11,9,15,8,13,12,8,10,16,8,11,12,11,8,9,8,17,10,14,8,0,8,9,7,9,11,21,12,12,10,8,6,11,15,10,8,15,13,10,6,8,7,18,9,12,12,8,14,8,8
2022-10-16,11,9,16,11,11,12,9,7,14,10,13,12,9,6,9,7,13,9,12,5,8,9,10,7,10,3,21,10,10,14,7,4,12,15,9,9,14,13,9,5,7,6,8,10,10,7,11,12,9,7
2022-10-23,12,8,14,10,12,12,7,2,15,6,11,13,11,10,11,6,11,11,15,9,4,9,9,15,11,5,17,13,12,13,6,10,13,14,10,9,12,13,10,7,8,7,8,11,10,10,13,11,10,9
2022-10-30,7,6,16,10,11,13,10,11,17,10,12,13,10,9,10,9,16,9,13,10,4,7,9,11,11,7,18,13,10,11,10,15,12,14,10,7,15,14,11,6,6,8,16,9,10,10,13,11,9,8
2022-11-06,12,8,15,11,15,13,11,11,15,11,10,14,12,9,13,7,14,10,14,11,6,9,10,13,12,8,20,14,12,8,9,8,12,14,11,4,12,14,10,8,8,9,16,10,11,9,15,14,5,10
2022-11-13,11,8,17,9,13,13,9,14,16,8,10,14,10,9,10,7,13,10,10,5,8,10,9,9,11,8,11,11,13,9,6,11,10,13,10,12,13,12,11,8,9,9,15,5,13,8,13,12,8,10
2022-11-20,10,5,10,8,12,12,8,12,15,6,14,12,9,8,10,6,13,9,11,7,0,7,8,0,10,5,10,10,10,9,7,0,11,12,10,9,12,12,8,7,10,6,12,10,9,8,8,9,8,9
2022-11-27,11,10,13,9,12,14,8,9,17,5,11,13,10,9,11,7,13,11,17,10,8,10,9,11,10,6,20,12,13,13,7,13,11,14,12,8,14,14,10,7,10,6,15,10,12,10,16,11,7,8
2022-12-04,8,6,13,10,16,12,8,10,15,8,10,13,10,8,10,6,13,12,12,7,0,8,12,11,10,8,22,14,14,12,8,5,10,15,13,10,13,15,10,4,7,5,13,9,15,8,15,9,8,10
2022-12-11,9,9,14,9,10,12,10,6,16,8,15,13,10,8,11,9,11,11,13,5,6,8,9,4,11,5,23,12,13,9,4,7,9,14,10,13,15,13,11,7,7,10,15,11,13,9,15,12,6,9
2022-12-18,10,8,15,8,11,11,8,9,13,7,16,12,9,7,10,7,12,10,5,13,0,8,8,14,9,6,14,10,11,9,6,15,11,13,8,9,10,13,10,7,6,6,9,8,8,9,17,9,6,9
2022-12-25,8,7,13,9,12,11,8,11,6,6,10,12,12,6,9,7,15,9,11,5,11,8,8,8,14,2,14,11,12,8,7,10,11,15,9,6,10,13,9,5,7,5,11,10,10,9,14,11,8,8
2023-01-01,10,9,18,11,12,14,11,10,14,8,18,14,13,11,13,9,17,11,13,3,9,10,11,0,11,9,24,14,15,17,11,13,12,15,12,4,16,16,12,7,10,9,13,11,13,8,19,14,11,12
2023-01-08,12,7,15,11,13,13,9,9,16,7,14,14,13,10,12,8,17,13,9,3,0,11,11,13,10,8,21,13,13,12,8,4,12,14,11,9,14,16,12,8,9,9,14,11,14,10,18,11,9,10
2023-01-15,11,8,16,11,15,11,9,11,15,8,13,14,13,10,12,8,18,12,19,7,5,12,10,6,11,6,19,12,13,14,7,11,13,15,11,4,15,15,11,7,7,11,15,11,12,8,21,11,9,11
2023-01-22,14,12,15,12,17,14,8,10,18,7,13,15,13,7,11,9,18,11,12,4,11,11,11,5,12,12,21,11,15,11,10,9,14,14,11,8,14,15,12,10,8,8,10,5,13,8,21,13,5,9
2023-01-29,9,8,16,12,14,14,8,12,14,7,13,14,12,9,11,9,12,11,11,3,0,10,10,15,11,8,21,11,13,15,8,15,12,15,11,10,14,13,12,6,11,8,15,8,12,11,12,15,7,9
2023-02-05,11,8,15,11,12,14,9,15,21,7,17,13,13,9,11,7,15,11,7,4,5,10,10,5,10,4,20,15,14,14,10,8,12,15,11,15,15,15,12,6,13,6,16,9,12,13,14,12,8,11
2023-02-12,13,4,16,11,14,12,11,13,16,9,13,13,11,8,12,8,14,10,15,7,7,9,10,3,11,5,20,13,11,14,9,6,12,14,10,0,13,13,11,6,8,6,15,7,10,9,17,12,6,10
2023-02-19,14,6,16,9,13,13,10,11,15,5,15,14,10,11,12,9,15,12,12,7,11,8,10,7,12,4,10,13,11,12,8,6,11,16,11,10,16,15,12,6,7,7,12,9,12,10,9,11,10,9
2023-02-26,13,7,16,10,15,14,9,11,16,4,11,14,11,7,11,7,13,11,15,4,9,11,9,17,15,8,23,15,14,13,7,9,11,14,14,11,15,14,13,6,9,8,17,11,10,7,19,11,8,10
2023-03-05,12,9,17,9,14,13,10,11,18,6,10,13,12,8,12,9,16,11,16,8,6,9,10,6,10,7,24,12,13,11,9,10,13,14,10,11,15,15,12,7,8,9,14,12,11,7,10,13,8,9
2023-03-12,12,7,16,11,12,13,11,10,14,5,15,13,11,9,12,5,15,10,9,3,7,8,9,0,12,7,22,14,12,12,7,0,11,14,11,12,14,14,11,7,8,8,15,7,10,9,16,12,9,10
2023-03-19,11,5,17,12,16,13,10,7,16,5,15,15,13,12,12,8,14,11,11,10,13,10,10,9,12,3,19,16,13,11,8,8,11,14,9,9,14,16,12,12,10,10,10,12,13,11,11,12,7,11
2023-03-26,11,7,15,8,12,11,10,8,13,10,10,13,11,9,12,8,11,9,11,11,15,8,9,7,12,6,19,11,10,9,7,13,12,14,10,11,14,13,11,9,8,7,18,10,9,8,18,12,8,8
2023-04-02,12,9,15,9,11,11,11,6,14,5,15,14,10,7,11,9,12,10,11,2,4,9,9,10,10,4,24,11,12,11,8,5,11,14,9,9,14,14,11,8,8,8,16,8,10,10,18,10,7,9
2023-04-09,11,6,15,11,13,12,8,11,21,6,16,13,12,8,10,8,16,11,10,10,5,9,10,5,11,6,15,11,12,13,8,9,13,14,10,10,14,14,11,7,11,8,15,11,10,7,10,11,5,9
2023-04-16,9,9,15,11,11,11,9,9,16,6,12,13,12,11,11,8,12,11,10,14,0,9,9,9,12,5,12,11,12,10,8,0,11,15,10,10,13,12,11,7,8,8,15,9,10,7,15,11,6,9
2023-04-23,11,7,14,9,13,11,12,12,16,8,12,12,11,9,11,9,14,9,14,6,14,10,10,7,12,5,18,10,10,11,7,8,11,13,11,10,14,14,10,9,8,7,14,8,11,7,13,12,12,8
2023-04-30,12,7,14,11,13,13,10,7,12,4,17,14,10,9,11,11,12,10,11,5,8,10,9,11,11,8,12,11,11,12,8,9,11,13,11,10,12,13,10,8,7,6,20,8,10,11,6,10,10,9
2023-05-07,13,5,12,9,15,12,7,7,15,7,10,12,10,8,11,7,15,11,8,5,4,10,10,9,12,8,23,10,10,11,7,12,11,14,9,7,14,14,10,5,9,5,15,9,10,8,10,13,8,9
2023-05-14,12,7,14,9,14,11,9,2,13,8,12,13,10,7,8,6,11,11,10,11,3,7,8,0,10,2,28,12,12,13,7,0,11,13,10,5,12,10,11,8,8,8,13,8,9,7,16,12,8,9
2023-05-21,10,9,14,9,13,10,10,11,17,6,11,12,10,10,11,5,12,9,18,4,5,8,9,0,11,3,16,10,11,9,6,4,12,14,10,7,12,13,11,5,10,10,18,9,10,7,11,13,6,9
2023-05-28,11,5,14,10,11,10,8,9,6,6,12,13,9,9,7,8,13,10,11,0,0,5,10,10,10,5,14,10,13,10,6,8,11,12,10,8,13,11,10,6,6,5,15,8,8,7,6,10,5,9
2023-06-04,12,9,16,9,13,10,9,11,14,4,9,11,12,9,10,7,12,9,9,0,3,7,10,0,11,7,16,12,10,7,6,5,10,14,11,6,10,12,10,2,6,10,12,11,10,5,13,10,7,8
2023-06-11,13,8,13,9,12,11,9,12,17,7,10,14,12,9,11,9,15,10,12,5,10,8,10,8,10,6,18,11,12,11,6,8,10,14,11,7,10,13,11,9,8,7,13,12,9,8,17,10,7,8
2023-06-18,11,9,15,8,11,11,8,13,14,5,11,12,10,7,9,7,13,9,4,0,13,8,7,8,11,4,16,10,10,9,8,7,10,12,9,12,13,13,10,5,5,6,20,10,10,10,9,10,8,11
2023-06-25,9,8,13,8,10,10,8,14,15,5,11,12,9,10,8,5,12,10,11,7,6,10,9,15,9,4,17,10,10,11,7,3,10,12,9,9,11,13,10,7,8,6,13,4,9,7,15,9,7,9
2023-07-02,7,7,12,8,8,11,8,7,12,5,13,12,10,7,10,8,14,11,9,10,0,9,9,6,10,6,16,11,10,12,5,0,11,13,9,10,12,10,9,7,9,6,12,11,10,10,13,10,9,8
2023-07-09,12,5,12,8,12,11,7,3,10,7,13,12,9,7,10,8,13,11,11,9,9,9,9,9,10,6,14,9,12,9,6,4,8,12,9,5,12,14,10,6,8,6,20,10,10,9,12,10,9,11
2023-07-16,9,15,12,9,11,10,7,9,12,9,10,12,12,7,11,4,13,9,10,0,6,5,9,13,10,4,12,10,9,9,7,0,11,12,9,6,12,10,9,8,7,8,14,8,10,5,13,11,8,8
2023-07-23,8,6,13,8,9,9,9,7,16,5,8,11,11,8,11,6,14,9,8,4,13,9,9,17,9,6,22,9,10,9,9,11,10,12,9,8,11,12,9,6,9,5,12,7,8,10,12,11,9,8
2023-07-30,10,5,12,9,9,10,7,11,11,5,13,12,11,6,11,7,11,10,11,5,8,7,9,11,9,6,21,12,12,9,8,8,11,12,11,7,12,12,10,9,8,8,10,5,8,8,7,10,9,8
2023-08-06,11,7,14,7,10,11,8,5,8,6,11,12,10,7,10,8,13,9,6,7,9,7,9,12,10,3,12,11,10,11,8,8,12,12,10,8,10,12,10,7,7,6,19,7,9,8,8,9,5,7
2023-08-13,10,7,14,9,11,10,5,13,16,7,11,13,8,8,10,3,11,8,11,6,8,7,9,11,8,3,19,10,11,10,7,6,12,12,9,13,13,12,10,5,7,6,17,10,10,10,11,9,6,8
2023-08-20,10,4,13,8,11,10,10,12,16,9,9,13,11,8,8,8,14,9,7,14,12,8,9,0,9,9,20,12,10,10,8,7,11,12,10,11,14,12,10,9,7,7,13,8,10,7,12,11,7,7
2023-08-27,10,7,14,7,11,11,8,9,13,7,10,13,11,8,11,6,12,8,5,12,5,7,10,18,9,4,23,10,11,7,6,9,12,12,9,5,15,14,9,9,8,10,11,7,10,8,12,12,9,8
2023-09-03,14,7,16,9,9,12,8,9,20,6,10,13,11,7,9,7,13,9,16,5,4,7,9,5,10,4,14,8,12,11,7,8,10,13,9,10,13,12,9,7,8,7,10,9,8,9,11,11,4,8
2023-09-10,9,4,15,10,13,12,10,10,13,7,9,13,11,10,10,5,11,10,13,6,0,10,9,8,10,4,14,12,11,10,8,7,11,14,8,9,13,12,9,7,8,5,18,9,9,9,16,12,10,8
