Week,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2021-04-11,18,17,18,18,19,20,14,13,9,17,20,17,17,18,12,18,17,14,17,17,19,18,16,12,17,14,13,24,17,18,11,19,19,18,21,22,25,18,12,19,24,14,18,16,16,22,22,18,17,0
2021-04-18,18,23,19,20,20,28,21,13,10,20,20,21,22,15,18,19,18,11,25,22,21,16,18,17,16,12,9,23,17,16,13,18,21,9,18,17,25,19,7,21,0,14,18,19,15,16,18,20,19,10
2021-04-25,12,19,21,24,17,20,12,11,10,16,6,25,22,20,19,17,12,13,14,16,17,18,16,13,22,9,16,16,19,16,13,19,20,13,21,22,21,18,13,18,10,13,20,17,11,17,26,18,21,28
2021-05-02,25,7,20,18,18,22,10,26,10,19,15,21,20,20,15,17,21,8,19,20,18,17,17,13,19,7,10,16,24,16,15,19,30,11,18,12,23,21,8,21,24,15,17,20,9,18,19,19,18,0
2021-05-09,19,15,19,12,21,31,12,12,11,21,15,23,21,22,19,22,24,13,12,21,19,18,18,10,21,0,12,21,18,18,14,17,25,0,20,19,21,19,16,21,0,12,23,22,10,24,21,25,22,0
2021-05-16,20,20,20,11,20,42,18,23,10,17,22,23,17,21,22,24,14,11,14,20,24,18,21,18,23,10,15,26,20,18,14,19,24,17,17,24,25,21,18,19,6,12,20,18,11,20,26,18,20,22
2021-05-23,26,25,30,24,24,38,23,21,12,22,18,38,24,24,22,21,24,12,28,28,24,25,22,26,23,25,11,22,16,21,13,21,27,21,31,31,32,28,27,25,24,17,25,18,12,23,32,18,28,13
2021-05-30,37,9,37,27,33,48,34,41,21,34,27,28,35,38,33,40,34,19,35,37,42,32,33,30,39,19,24,42,42,36,20,31,46,23,37,38,37,42,21,35,32,26,41,30,17,40,48,29,33,21
2021-06-06,36,12,32,25,26,35,24,20,15,28,24,35,27,26,30,20,29,18,20,29,27,31,21,19,27,12,15,30,29,23,13,25,33,26,28,28,34,28,24,29,18,17,28,27,20,30,31,35,31,15
2021-06-13,30,31,25,27,21,29,18,17,12,17,29,30,19,21,22,21,22,14,23,20,24,18,22,26,26,17,22,30,5,21,16,22,29,11,22,15,27,23,23,23,0,15,23,21,23,22,26,22,23,22
2021-06-20,28,0,23,27,21,63,17,10,12,21,20,27,22,20,17,20,24,10,16,18,21,22,16,26,25,22,19,21,16,17,13,20,27,32,20,23,25,25,11,30,16,15,19,21,27,23,27,30,17,0
2021-06-27,24,0,21,14,22,48,21,18,11,19,16,19,19,17,13,26,17,12,9,18,18,18,16,16,20,13,21,22,19,18,13,18,24,17,22,20,27,20,8,23,18,14,22,18,16,21,20,28,21,18
2021-07-04,22,30,21,8,20,25,18,0,10,18,18,16,19,16,13,24,16,11,10,21,16,19,22,13,19,11,15,18,27,15,12,18,22,0,19,17,23,22,19,17,9,14,21,21,28,22,25,13,15,10
2021-07-11,27,21,24,25,20,23,19,12,10,24,13,22,17,16,16,11,20,10,17,19,21,16,17,20,20,11,11,21,22,18,15,17,40,25,18,15,18,22,22,25,11,13,19,20,16,22,22,15,21,10
2021-07-18,23,11,23,16,19,29,19,19,11,19,11,16,23,26,14,19,22,15,11,17,17,16,14,13,15,7,15,22,21,16,16,17,34,15,22,17,25,17,30,22,8,13,19,17,18,21,22,18,16,30
2021-07-25,29,15,21,7,20,21,19,13,11,20,20,14,19,20,19,17,17,11,9,15,17,17,14,10,20,23,15,24,12,21,9,16,25,18,18,16,25,20,20,20,10,13,19,30,16,18,18,21,23,6
2021-08-01,23,29,19,21,19,24,13,12,10,18,23,12,18,16,10,15,21,8,13,19,18,19,15,15,19,5,13,15,15,17,11,18,28,9,19,14,20,16,4,24,18,15,18,21,27,18,25,15,18,14
2021-08-08,29,18,19,14,20,28,18,21,10,23,17,18,19,22,28,22,13,9,27,21,19,18,20,17,26,21,8,25,12,20,13,19,30,10,18,15,20,21,14,22,35,13,20,27,14,23,22,11,21,22
2021-08-15,23,22,20,14,21,23,17,0,10,19,17,9,19,16,21,17,23,11,16,19,19,19,17,15,22,22,11,24,26,18,14,16,23,9,18,17,18,20,15,22,0,10,21,21,14,19,22,22,21,12
2021-08-22,20,12,20,15,20,16,15,9,9,17,10,20,18,17,18,15,18,9,10,21,20,19,12,17,18,10,11,20,20,18,15,19,21,17,18,17,21,19,19,20,16,13,19,19,0,17,19,16,17,11
2021-08-29,18,0,19,18,19,19,14,23,9,19,18,16,21,19,17,21,17,9,11,13,16,19,16,13,23,20,15,21,11,16,15,15,20,34,16,17,27,16,12,19,7,12,19,15,24,16,19,15,20,11
2021-09-05,23,0,15,19,19,21,14,25,9,17,0,19,21,23,19,23,16,12,17,14,18,16,17,22,18,0,9,18,22,18,16,18,20,21,22,26,26,19,16,17,9,11,19,23,35,17,22,17,16,11
2021-09-12,23,11,20,13,19,20,17,19,10,20,16,18,19,19,19,14,17,10,24,19,17,18,16,17,21,12,17,16,13,14,19,18,24,10,20,16,19,16,19,19,19,14,17,33,6,18,20,16,23,20
2021-09-19,20,12,21,17,20,25,14,17,11,18,19,15,20,22,20,18,19,9,8,18,19,17,19,19,18,26,10,25,20,16,11,17,27,10,15,18,27,22,13,17,0,11,18,21,13,17,22,25,14,0
2021-09-26,19,9,23,19,20,19,14,12,11,17,18,15,21,18,18,23,20,9,17,19,17,20,19,21,17,6,12,11,14,19,11,16,35,10,21,22,19,20,24,22,37,14,18,18,0,13,23,26,17,0
2021-10-03,18,35,20,11,18,23,19,7,10,19,7,19,21,21,21,20,18,8,7,16,18,18,16,15,20,20,11,19,19,18,11,18,32,22,21,26,23,19,9,15,17,14,18,21,7,17,20,17,19,0
2021-10-10,17,0,20,18,17,19,16,32,10,18,13,20,19,12,22,15,21,12,17,16,19,19,14,15,14,8,11,19,19,16,13,18,39,11,20,25,21,19,16,26,13,12,19,16,31,19,21,17,16,0
2021-10-17,18,0,20,15,18,25,20,19,11,19,12,18,19,17,26,21,19,9,5,20,18,16,14,10,17,12,12,24,15,17,15,18,40,0,19,17,23,21,25,16,10,14,19,19,15,13,19,9,28,66
2021-10-24,20,0,19,24,19,24,14,15,9,16,5,12,20,22,16,23,17,16,21,19,15,20,16,22,18,11,15,20,21,16,11,17,40,9,23,13,24,19,20,20,11,15,19,22,11,18,23,26,26,18
2021-10-31,19,9,15,17,18,20,26,15,9,16,22,17,19,22,14,17,18,14,21,18,17,15,13,25,21,20,10,17,16,17,20,16,22,15,18,19,20,19,16,14,0,15,17,21,20,16,22,19,20,22
2021-11-07,22,0,21,5,19,28,10,9,10,18,29,10,20,17,16,23,23,10,12,18,20,19,18,18,18,19,14,19,10,19,10,20,19,13,19,18,23,19,32,16,7,13,21,19,18,17,20,12,18,21
2021-11-14,24,15,17,16,19,22,17,9,9,19,15,21,24,14,17,14,11,10,17,17,20,16,16,17,16,25,17,21,7,16,11,18,19,19,21,25,12,21,12,16,0,12,18,16,7,20,27,13,17,12
2021-11-21,17,0,21,14,18,19,17,15,8,15,21,13,18,18,16,17,16,9,13,15,18,17,14,13,16,0,20,15,18,16,18,17,17,15,19,15,24,20,7,18,12,12,16,16,10,16,16,17,16,0
2021-11-28,14,11,18,21,17,21,14,11,10,18,11,16,20,17,11,22,18,10,15,21,17,19,16,18,16,21,11,21,16,17,14,17,21,17,18,23,21,17,20,19,13,12,18,26,16,18,21,13,16,0
2021-12-05,22,29,16,17,18,23,15,15,8,16,15,10,18,16,14,15,19,11,8,18,17,19,18,17,15,25,6,22,21,14,16,18,21,23,21,16,11,17,14,14,0,13,18,18,21,19,22,7,20,0
2021-12-12,19,19,16,18,18,23,14,14,10,16,16,19,17,14,17,13,15,9,11,16,19,16,17,17,17,17,8,14,9,15,11,16,18,20,18,15,18,15,11,17,8,11,15,16,15,18,21,9,18,10
2021-12-19,13,0,15,14,16,14,16,5,7,19,19,14,17,18,13,13,14,6,19,16,18,15,11,10,12,19,17,16,13,17,18,17,18,15,17,17,17,18,7,16,7,9,16,18,19,13,20,16,14,10
2021-12-26,13,15,17,15,16,23,20,8,8,17,18,16,15,19,17,11,19,10,14,17,16,16,18,9,16,18,7,9,18,17,5,14,19,18,19,18,23,17,21,11,20,12,17,17,17,18,18,16,20,8
2022-01-02,18,26,24,19,16,21,17,18,9,15,0,0,18,21,22,17,21,9,23,20,21,19,14,8,18,13,11,16,14,16,22,19,22,23,24,21,22,21,10,28,22,11,18,19,0,18,20,22,24,17
2022-01-09,16,0,20,16,18,19,20,22,11,18,13,24,20,20,17,16,18,9,8,26,17,18,15,14,20,10,16,11,18,21,16,18,25,0,19,17,24,22,23,16,16,14,20,17,12,21,18,28,19,15
2022-01-16,15,15,19,13,17,24,17,11,9,16,20,9,20,25,18,25,23,15,15,16,17,18,16,16,17,39,9,21,10,18,19,20,19,14,20,22,24,19,12,20,19,12,18,26,0,14,27,29,21,12
2022-01-23,19,30,22,15,19,20,21,12,9,20,14,14,21,21,16,29,23,12,19,21,23,20,19,23,18,0,18,25,24,20,21,19,27,24,21,21,26,23,29,23,7,12,18,25,25,22,23,20,19,30
2022-01-30,24,0,25,22,19,25,19,16,10,17,15,17,18,22,21,23,20,10,16,20,18,20,21,15,17,17,13,23,13,16,24,16,25,0,18,28,24,20,21,21,24,12,19,24,11,21,24,17,23,22
2022-02-06,35,24,21,20,19,24,17,19,11,21,23,22,20,19,15,24,20,11,19,24,18,19,23,13,23,19,15,20,12,26,13,18,23,23,20,22,24,20,20,26,16,17,20,20,14,22,27,16,24,11
2022-02-13,29,22,18,20,21,24,16,15,10,20,16,17,20,23,18,24,21,10,16,16,19,18,20,14,21,10,13,22,14,19,13,19,26,12,24,15,19,24,18,35,8,15,18,22,11,25,24,27,21,13
2022-02-20,22,13,21,17,20,26,23,29,11,22,18,26,18,17,20,20,22,10,12,20,19,18,17,22,19,22,10,21,22,19,16,19,28,5,23,24,18,21,15,32,6,14,22,22,7,21,22,9,23,0
2022-02-27,25,13,14,21,20,25,14,12,10,19,27,18,20,20,20,23,16,11,15,18,20,17,20,12,21,22,4,26,15,22,18,22,21,14,24,23,20,19,22,18,11,14,19,17,14,19,25,16,18,20
2022-03-06,21,41,23,17,19,22,21,8,11,16,13,20,21,22,17,24,18,13,19,17,25,20,20,18,21,20,11,32,18,20,17,21,26,26,21,18,26,20,15,21,10,12,22,21,14,23,24,17,21,14
2022-03-13,22,26,21,18,21,24,16,19,11,18,16,17,17,22,19,25,12,10,15,21,22,20,20,15,22,9,17,31,22,21,23,20,24,15,21,25,24,23,19,19,0,13,18,21,12,21,22,20,18,0
2022-03-20,26,20,19,22,19,24,16,18,12,20,12,20,19,23,13,23,19,12,16,19,22,21,21,19,20,23,11,16,15,19,21,20,22,13,19,23,26,20,17,18,15,12,20,18,11,21,22,24,21,15
2022-03-27,21,7,16,17,19,25,21,9,12,19,20,20,22,26,24,20,21,12,13,21,23,18,18,12,16,24,16,25,9,18,17,22,23,7,22,22,22,22,19,19,21,14,22,20,18,21,24,22,24,18
2022-04-03,27,12,20,13,21,36,13,20,11,18,22,13,19,20,22,23,18,12,18,24,19,21,16,17,18,15,18,21,22,21,26,22,22,11,24,22,20,20,12,19,11,14,20,17,17,21,23,21,19,14
2022-04-10,24,7,22,19,19,24,16,14,10,16,16,13,20,15,18,19,26,14,18,21,26,18,16,11,18,20,14,20,23,20,19,19,20,23,23,22,24,20,16,17,6,15,19,21,14,19,24,22,21,14
2022-04-17,28,29,23,16,21,24,17,15,11,16,8,26,23,21,16,23,13,12,15,20,18,22,21,20,22,9,11,14,12,22,11,23,26,11,23,20,25,25,14,19,16,13,20,18,20,22,22,23,24,0
2022-04-24,19,10,20,17,22,26,20,11,11,19,17,30,20,22,21,26,20,14,20,20,25,21,19,13,21,16,12,31,18,25,18,22,23,20,21,22,25,24,18,18,6,12,22,27,5,21,21,20,23,0
2022-05-01,24,31,20,18,19,25,23,18,11,19,25,21,23,24,27,21,24,12,16,20,18,21,19,11,23,22,17,22,16,23,21,21,29,18,22,26,25,21,18,19,18,13,22,18,18,21,22,15,20,14
2022-05-08,19,7,21,17,20,26,19,5,11,18,5,12,19,19,18,14,19,14,20,21,19,18,19,14,20,16,10,26,23,20,13,21,23,13,22,18,23,22,24,21,15,14,21,14,8,22,22,15,19,7
2022-05-15,26,21,22,17,20,25,16,18,12,15,9,19,20,25,21,28,19,14,14,19,18,16,18,18,23,14,12,25,7,19,19,19,19,20,20,27,24,21,19,18,10,14,19,25,13,19,17,17,20,15
2022-05-22,41,15,19,13,20,22,17,9,10,21,21,26,19,20,16,20,19,15,16,18,18,21,18,20,22,14,10,27,16,19,19,19,25,7,20,23,32,20,12,24,5,15,20,17,9,21,23,17,19,8
2022-05-29,48,13,33,15,26,38,19,32,14,24,19,18,32,29,23,28,24,14,23,25,29,26,19,22,33,22,22,30,22,25,19,27,28,14,29,25,37,27,13,30,16,22,27,37,7,28,29,13,30,22
2022-06-05,26,18,27,18,21,37,21,26,13,23,22,15,24,20,22,19,20,13,18,23,20,23,22,20,24,28,8,29,19,22,14,22,24,13,24,24,34,23,18,20,7,18,23,22,12,24,28,28,25,18
2022-06-12,23,26,26,17,21,30,18,14,11,20,14,16,21,19,20,19,19,11,18,19,18,19,19,16,21,16,10,22,15,22,17,21,23,11,18,23,20,20,10,18,9,13,21,26,16,18,26,13,20,8
2022-06-19,26,0,20,16,19,50,18,19,11,19,20,18,20,24,20,18,21,14,12,18,18,17,14,19,22,15,15,22,14,19,16,19,19,14,23,22,21,19,16,21,16,14,20,24,10,20,23,20,22,24
2022-06-26,29,18,18,20,20,46,19,9,11,20,21,19,23,18,18,18,16,13,21,22,23,18,22,16,17,9,13,21,21,20,13,19,18,14,21,21,21,18,8,19,19,15,18,22,12,21,23,12,24,23
2022-07-03,19,26,22,22,18,25,16,21,11,17,13,17,25,23,10,24,22,12,22,19,21,20,20,17,18,7,10,23,18,20,16,20,22,16,21,19,22,21,17,21,8,14,21,26,20,19,19,23,19,16
2022-07-10,22,9,18,20,20,23,20,16,10,19,7,16,25,20,19,14,14,10,15,20,20,18,18,18,21,18,12,25,16,19,17,19,22,11,19,22,22,19,15,20,10,12,20,18,11,22,22,13,19,0
2022-07-17,24,18,22,18,20,28,19,22,10,21,20,19,22,21,20,22,20,14,15,22,21,20,16,12,23,15,21,34,13,25,18,21,25,11,23,24,25,22,21,25,13,13,20,23,17,22,25,13,23,0
2022-07-24,25,12,21,16,20,28,19,26,10,20,12,13,21,18,30,21,20,12,14,23,21,21,18,18,21,16,16,23,21,20,13,22,27,7,22,19,24,20,16,20,9,14,20,21,14,22,24,20,21,9
2022-07-31,17,0,21,16,21,23,23,0,13,20,7,21,20,23,18,22,23,14,23,21,22,20,21,12,23,16,15,23,21,18,15,21,21,23,20,22,27,21,10,19,13,12,22,23,15,18,26,15,22,27
2022-08-07,31,18,18,19,20,32,23,12,11,35,10,12,22,22,19,21,23,12,15,19,20,19,19,15,25,24,17,26,18,20,13,21,23,6,22,31,25,21,24,23,21,16,20,17,17,23,24,24,19,0
2022-08-14,24,17,25,21,23,31,20,14,13,24,16,16,23,22,19,28,24,13,15,23,25,26,23,24,27,20,14,28,23,24,14,24,24,11,24,34,27,24,26,24,6,16,22,27,11,26,26,8,28,0
2022-08-21,21,20,21,20,22,25,21,12,13,21,8,17,24,24,19,26,20,12,23,20,20,22,22,17,26,17,16,24,18,21,17,20,24,19,28,25,27,21,14,23,8,14,21,30,18,21,23,17,26,21
2022-08-28,20,17,23,21,21,29,19,12,11,19,19,23,23,25,17,18,14,10,12,24,19,20,19,17,21,19,13,25,23,24,10,20,25,15,21,25,29,21,26,21,8,14,22,24,11,21,22,28,26,32
2022-09-04,21,25,19,20,19,25,15,8,11,18,17,11,23,23,20,23,16,13,17,19,21,21,22,16,26,17,17,26,14,21,12,20,21,9,23,21,19,22,17,19,4,14,29,28,15,19,17,21,26,18
2022-09-11,18,0,22,20,20,24,19,20,10,19,23,20,30,26,19,31,20,14,10,24,22,23,40,11,35,23,22,21,19,20,20,21,28,12,24,27,22,22,18,19,23,13,27,20,18,23,26,12,44,0
2022-09-18,23,0,19,18,19,27,21,21,13,20,9,21,25,25,19,17,19,15,18,24,19,34,19,18,18,13,21,25,20,24,12,26,27,8,34,22,20,21,21,19,0,13,19,27,13,23,20,23,23,11
2022-09-25,17,14,27,15,19,26,24,34,11,21,0,14,21,17,19,19,17,9,22,27,34,19,17,18,22,14,14,26,33,25,19,21,33,22,21,21,26,26,17,13,0,14,20,26,16,23,30,13,18,13
2022-10-02,28,11,24,15,20,30,19,18,21,30,22,22,21,28,19,19,24,11,16,25,19,19,20,14,28,21,14,25,11,19,12,18,47,9,19,26,24,24,10,24,7,24,20,32,15,22,25,17,20,25
2022-10-09,15,25,19,20,22,54,19,6,11,19,24,25,22,26,24,24,19,8,20,19,22,18,16,20,35,22,17,31,15,18,18,19,40,23,19,25,37,21,21,19,24,18,19,65,12,16,32,9,22,27
2022-10-16,17,16,29,20,26,27,16,10,10,19,28,21,24,21,23,20,22,9,12,15,18,20,15,13,22,8,8,76,21,21,21,16,41,18,19,19,40,20,22,25,6,12,20,21,17,19,41,7,29,33
2022-10-23,22,9,40,16,23,24,19,14,11,26,24,18,35,18,20,22,16,12,17,17,20,20,20,13,21,15,18,24,20,18,14,18,45,6,21,23,24,18,14,27,11,14,21,21,23,22,24,25,33,14
2022-10-30,20,16,21,25,18,29,21,19,10,20,17,19,21,22,19,16,16,10,9,24,17,17,16,19,20,14,16,19,24,17,12,16,30,13,22,21,17,21,10,17,20,13,18,22,22,20,20,19,18,24
2022-11-06,20,19,18,13,18,21,17,13,10,16,8,19,19,15,14,22,19,10,7,17,18,17,19,22,19,12,12,24,12,17,8,17,21,12,20,18,19,19,11,16,8,9,18,25,12,16,23,16,16,13
2022-11-13,20,21,17,21,18,20,18,9,10,20,12,17,20,19,23,24,22,9,13,15,21,21,16,9,19,17,13,21,12,19,15,19,24,20,21,18,27,19,18,17,20,13,19,24,22,20,23,19,16,10
2022-11-20,15,38,16,15,16,20,14,12,8,12,14,13,17,19,15,15,15,13,17,13,18,13,16,14,15,20,16,23,21,18,10,16,20,12,18,16,18,16,6,17,17,7,14,19,23,16,16,19,23,22
2022-11-27,22,12,17,18,16,25,19,17,10,20,12,18,19,25,13,17,22,13,19,19,18,17,17,16,18,12,23,21,21,16,18,18,24,6,18,16,19,20,14,21,13,12,18,22,17,20,22,14,16,11
2022-12-04,19,11,21,15,17,24,18,5,10,17,9,18,20,20,18,21,20,13,12,19,18,18,17,15,23,16,15,17,14,19,15,18,22,5,20,20,18,18,15,22,19,13,18,17,19,20,23,16,21,16
2022-12-11,18,15,17,14,17,20,20,6,10,18,6,19,21,20,18,10,19,9,16,20,19,19,16,17,20,20,17,12,22,18,19,19,21,13,20,20,22,18,18,20,19,14,17,22,0,20,20,26,16,20
2022-12-18,16,25,15,12,16,21,19,15,8,13,21,17,18,16,21,13,17,9,13,14,17,16,14,17,17,16,10,20,18,15,18,16,19,9,18,12,18,16,13,17,0,10,18,23,12,15,19,22,21,0
2022-12-25,23,15,16,16,17,18,16,11,8,18,21,21,19,19,16,13,18,13,14,14,18,17,15,15,17,10,7,14,12,17,9,18,19,26,17,20,24,17,11,18,14,24,18,17,8,16,19,23,18,11
2023-01-01,28,16,19,24,16,25,16,21,10,20,29,21,19,23,19,18,22,13,17,20,20,22,21,14,22,25,10,19,15,21,17,18,21,18,20,22,23,18,21,20,7,19,19,20,11,19,21,20,24,0
2023-01-08,27,10,19,17,19,24,13,11,11,18,10,12,21,20,11,16,20,10,11,19,20,22,19,15,20,22,18,18,16,20,15,20,22,16,19,18,27,21,21,23,27,15,19,17,20,19,21,16,21,16
2023-01-15,17,13,19,16,19,21,17,17,11,22,24,23,21,18,18,18,20,12,16,20,19,19,16,18,17,23,6,23,15,17,17,18,21,16,20,25,22,21,19,23,30,13,19,18,17,22,21,22,21,39
2023-01-22,44,26,43,38,36,51,37,30,18,32,36,39,47,44,43,40,39,24,26,36,40,43,35,30,45,22,34,57,28,41,32,33,42,38,48,47,53,44,30,37,25,30,38,38,40,35,44,28,47,33
2023-01-29,23,36,22,15,21,24,19,24,11,22,15,22,25,27,24,12,18,10,17,19,20,23,18,18,20,16,16,22,27,22,26,20,26,0,24,18,26,18,18,19,12,16,21,24,17,22,24,20,20,20
2023-02-05,20,15,22,20,19,24,20,16,11,22,22,15,20,20,18,24,18,12,18,17,23,19,18,16,20,8,23,28,16,22,16,19,34,0,21,22,27,20,8,20,20,14,22,29,23,17,24,12,23,13
2023-02-12,24,9,20,20,18,28,15,14,10,17,14,27,20,22,18,18,17,14,18,20,22,21,16,15,16,25,16,21,18,21,14,19,27,33,20,23,19,20,22,23,25,14,21,31,13,18,25,23,21,21
2023-02-19,23,21,22,16,20,24,19,23,11,20,19,28,23,24,19,21,23,10,13,19,22,19,21,15,19,18,8,20,12,18,24,19,26,16,22,13,26,22,24,21,40,13,21,19,13,20,21,23,26,0
2023-02-26,24,0,20,20,18,22,18,9,10,21,0,19,21,18,18,20,21,12,16,25,20,20,16,14,25,22,14,24,13,21,17,19,23,17,22,21,22,20,24,20,8,13,18,23,21,21,20,23,18,22
2023-03-05,18,21,17,19,19,29,25,17,11,21,20,14,22,23,16,20,17,13,18,22,20,22,18,22,17,17,12,33,19,23,18,19,23,0,20,23,22,20,17,18,21,11,19,22,11,21,22,20,25,7
2023-03-12,17,18,15,18,19,22,13,12,10,16,7,27,21,21,16,13,18,10,22,19,20,20,19,14,19,6,18,23,15,19,13,19,21,20,23,19,23,22,15,16,21,15,19,19,8,20,26,21,17,22
2023-03-19,22,23,19,13,18,31,17,18,11,20,16,14,22,23,18,16,21,12,12,22,22,17,21,20,23,22,15,21,14,17,16,19,21,18,21,24,20,20,11,20,14,14,21,21,14,20,25,18,18,39
2023-03-26,21,13,17,26,19,31,19,14,11,21,28,18,22,23,17,21,20,11,16,20,20,19,18,14,25,16,20,23,13,18,18,20,21,5,21,22,21,24,18,21,10,13,21,21,7,19,23,24,16,20
2023-04-02,23,10,16,14,18,24,14,11,9,19,24,21,18,19,16,21,18,12,12,21,20,18,21,19,24,13,18,23,17,18,10,18,22,5,19,21,17,19,16,19,20,11,18,18,8,17,23,18,21,13
2023-04-09,24,9,21,18,18,19,19,24,10,20,18,16,18,21,17,18,20,12,28,17,19,18,19,10,18,20,19,19,21,19,23,16,22,18,21,21,17,21,9,19,42,14,20,17,9,17,22,13,23,12
2023-04-16,27,0,19,17,19,25,22,15,11,19,26,17,20,17,18,20,23,11,15,18,23,21,17,18,20,22,11,19,20,20,16,20,22,22,22,17,28,18,14,19,14,12,22,17,27,20,20,23,21,8
2023-04-23,28,16,21,19,18,25,17,28,9,19,14,12,21,21,10,19,20,15,18,22,18,20,20,19,22,24,11,19,5,18,13,21,22,13,21,18,24,22,22,19,10,15,19,22,9,20,20,20,22,13
2023-04-30,25,13,17,19,19,22,18,7,11,20,15,18,25,19,19,21,17,10,19,17,24,21,19,18,21,25,20,17,18,21,15,19,21,9,19,16,20,22,9,46,7,13,19,18,14,22,24,17,21,17
2023-05-07,19,11,18,17,19,28,20,19,10,15,16,16,20,18,17,19,18,9,20,19,16,17,17,16,19,15,16,21,15,18,16,20,21,19,23,23,24,22,14,23,9,13,19,16,11,16,23,19,20,10
2023-05-14,20,34,22,18,18,20,13,21,10,18,16,18,22,19,20,16,21,8,6,15,17,16,19,16,18,14,16,22,13,17,21,18,21,24,19,22,19,20,15,23,9,12,17,23,13,18,22,17,22,6
2023-05-21,22,21,20,16,17,20,14,17,11,16,21,19,18,17,14,14,20,12,12,19,19,18,12,19,15,21,24,26,13,18,10,17,21,11,18,18,22,20,7,16,13,13,17,19,16,16,23,10,22,0
2023-05-28,22,10,21,16,17,20,20,17,9,18,16,19,20,18,15,19,16,11,19,13,16,17,14,43,17,29,10,19,16,16,14,18,21,24,20,21,26,20,20,22,5,13,17,16,7,17,18,7,18,11
2023-06-04,21,29,18,17,17,26,14,15,10,16,15,17,20,24,10,19,14,10,17,17,16,17,15,18,16,19,10,18,19,18,10,16,17,16,20,17,19,18,14,15,7,13,18,18,11,17,23,16,18,21
2023-06-11,20,7,25,25,17,23,16,16,9,16,10,13,19,19,21,14,13,9,8,14,20,16,16,13,20,20,17,28,12,18,19,17,18,22,20,22,16,18,19,17,16,11,18,17,11,15,18,18,17,13
2023-06-18,19,16,19,13,17,49,18,22,11,19,18,17,19,18,15,18,18,11,11,17,17,15,13,19,19,19,14,17,13,18,16,17,21,15,17,20,20,21,5,20,9,12,19,21,0,19,18,19,19,22
2023-06-25,24,18,20,14,19,51,17,22,10,20,11,20,21,17,18,18,22,10,16,18,20,15,14,16,17,12,19,22,21,17,14,15,24,0,19,24,22,19,19,16,18,12,17,18,24,16,22,16,22,20
2023-07-02,20,0,20,20,18,25,15,15,10,17,19,21,19,15,19,25,21,14,14,14,14,18,16,14,18,6,13,16,23,16,6,17,22,14,23,17,23,18,14,17,16,11,16,20,26,16,20,22,19,42
2023-07-09,19,20,17,14,16,21,13,27,11,17,18,19,22,18,23,19,19,11,11,23,15,18,18,9,19,6,13,21,17,18,11,17,20,14,18,18,20,21,10,16,10,13,17,15,13,18,20,13,14,8
2023-07-16,20,11,21,16,20,18,17,21,10,20,11,14,17,14,19,12,22,11,18,18,17,15,17,14,16,21,14,21,13,17,15,16,21,28,17,17,25,18,15,12,19,13,19,19,13,17,20,16,22,0
2023-07-23,43,13,22,23,21,27,14,27,12,20,24,18,21,19,18,19,24,10,20,25,21,20,19,24,22,15,15,17,21,16,14,17,26,6,21,25,21,22,20,21,0,17,22,22,12,21,26,10,20,28
2023-07-30,33,14,18,20,18,21,17,7,11,18,18,20,16,17,20,14,18,11,4,17,22,16,13,16,20,14,14,19,20,17,13,16,22,12,18,15,24,18,16,19,15,17,18,22,9,15,19,14,17,0
2023-08-06,15,9,22,16,20,19,17,11,11,17,15,23,21,17,17,10,20,11,11,20,19,18,16,19,23,17,17,21,14,16,18,19,21,23,21,22,23,21,10,20,8,14,19,19,24,19,22,13,18,0
2023-08-13,24,15,18,13,17,21,21,13,10,15,19,18,21,16,20,13,20,14,8,19,20,17,18,10,19,17,15,23,20,19,16,17,22,0,23,17,22,22,19,18,10,12,19,18,5,15,20,16,20,16
2023-08-20,20,10,22,12,19,21,11,0,10,20,14,19,18,17,14,20,20,12,15,17,19,20,17,14,17,26,14,16,16,14,18,18,19,11,18,16,22,18,16,16,7,14,17,23,5,17,23,20,16,7
2023-08-27,26,0,19,18,20,27,15,18,9,15,4,13,16,21,17,21,19,10,4,17,19,17,17,14,21,9,13,21,20,17,17,18,22,18,16,21,26,19,17,18,6,15,17,17,18,19,23,8,19,6
2023-09-03,17,16,20,16,17,21,14,5,10,16,17,23,20,22,9,20,18,13,10,17,18,16,16,21,23,8,15,24,14,16,19,16,21,25,22,25,20,18,7,19,10,13,17,20,12,15,20,22,22,13
2023-09-10,23,17,24,21,20,24,15,0,10,20,14,19,21,23,19,14,18,10,16,23,21,19,15,19,18,21,18,21,26,19,3,18,38,13,22,19,22,18,14,22,21,14,17,17,15,20,19,18,18,27
2023-09-17,22,13,26,15,19,21,16,20,12,20,25,15,20,22,10,16,19,9,14,17,15,18,19,19,23,16,15,19,12,19,20,19,30,9,18,16,24,21,17,22,7,13,20,21,18,17,20,18,17,7
2023-09-24,18,18,20,17,18,22,17,13,10,22,13,14,20,19,20,19,17,14,21,17,14,19,24,15,23,7,15,24,13,18,19,17,31,0,23,21,18,21,17,18,15,13,18,20,0,17,21,17,15,8
