Week,NV,NE,MA,MI,MN,NJ,MO,MT,NH,MS,NM,NY,NC,SC,OH,OK,OR,PA,RI,ND,SD,TN,TX,WY,VA,WV,VT,WI,WA,UT,AL,AK,AZ,CA,GA,DE,CO,CT,FL,AR,LA,IA,HI,ID,IL,KY,ME,MD,KS,IN
2021-04-18,38,28,32,36,39,32,34,24,32,39,38,30,34,38,41,34,31,33,25,36,20,39,39,6,36,36,29,35,28,27,41,33,31,33,33,29,29,30,32,31,39,29,31,23,32,37,28,31,31,35
2021-04-25,36,34,26,32,37,29,33,30,31,40,31,30,32,31,37,36,35,30,30,36,34,38,40,41,33,36,24,30,28,25,42,28,30,34,35,23,27,33,35,37,34,28,31,29,31,42,26,29,33,36
2021-05-02,34,30,33,34,43,29,32,25,24,31,34,31,33,31,37,32,29,32,20,33,26,34,39,36,34,45,15,33,29,22,34,23,33,32,31,21,27,29,33,38,36,29,30,25,32,37,41,28,34,30
2021-05-09,33,26,30,34,39,31,35,28,26,34,37,29,33,31,34,39,31,31,29,28,34,32,39,34,32,35,41,33,29,25,41,24,33,33,33,30,23,32,33,34,36,31,36,28,31,42,30,29,38,36
2021-05-16,35,22,33,32,38,30,37,33,37,34,32,28,33,31,37,36,33,32,39,24,35,31,38,41,31,41,20,32,28,26,35,28,34,33,35,30,28,34,36,37,34,31,31,24,29,43,36,29,34,33
2021-05-23,33,25,29,33,37,25,30,25,33,30,37,27,34,36,39,31,29,31,25,22,38,36,38,25,33,36,30,32,26,25,35,28,34,33,34,25,25,32,35,30,35,21,34,24,30,37,27,30,27,35
2021-05-30,30,32,28,33,36,29,28,17,22,39,27,27,33,32,38,33,27,28,24,25,32,32,37,24,30,32,26,36,25,24,31,29,32,31,34,21,23,29,32,34,32,26,33,20,29,36,30,30,28,31
2021-06-06,37,24,31,29,34,29,35,30,28,37,28,28,34,33,39,36,31,28,18,21,26,42,43,34,34,36,31,30,27,28,44,23,35,34,37,23,26,30,35,31,31,27,23,30,29,38,31,27,33,36
2021-06-13,29,30,28,30,33,30,35,31,32,40,25,27,36,32,39,34,28,31,20,34,29,38,39,15,32,40,23,29,28,27,42,16,36,31,32,39,25,30,36,30,37,28,44,35,28,45,30,26,31,35
2021-06-20,41,22,28,31,35,28,37,20,30,41,35,28,33,34,40,31,29,31,24,26,42,38,41,31,36,38,26,31,25,24,37,15,33,33,36,20,23,32,36,31,35,31,34,27,28,41,32,29,34,39
2021-06-27,31,30,28,29,35,29,32,28,29,35,34,28,33,34,38,35,32,30,29,16,40,36,38,24,33,39,15,34,22,25,36,22,33,34,35,27,29,32,34,38,34,26,27,25,29,38,31,31,30,34
2021-07-04,31,22,26,33,35,26,30,15,29,35,33,28,33,32,36,33,34,30,21,34,37,35,39,24,32,38,11,31,22,23,41,23,36,31,35,28,21,28,34,32,33,25,21,23,30,40,24,28,30,33
2021-07-11,35,26,29,33,34,29,35,22,24,40,29,29,34,33,37,38,29,34,31,27,38,38,39,18,34,41,29,35,27,21,42,17,34,33,34,26,26,33,36,37,36,28,35,22,30,39,27,31,33,31
2021-07-18,36,25,30,32,37,31,32,17,26,39,35,26,31,34,39,37,31,32,31,28,33,36,40,22,32,32,45,35,26,27,32,13,34,34,35,26,26,38,34,34,38,30,24,22,32,40,30,31,31,35
2021-07-25,35,29,30,29,39,32,33,30,28,40,33,30,36,33,41,37,28,31,26,24,27,35,42,19,34,41,16,30,28,30,40,20,32,35,35,23,26,28,36,35,32,27,29,26,29,39,25,32,25,34
2021-08-01,31,27,26,34,35,29,36,17,23,42,29,31,34,37,39,40,32,31,25,25,40,35,44,29,35,33,30,31,28,26,41,24,34,34,36,32,27,29,38,37,40,28,20,26,29,49,27,32,36,36
2021-08-08,36,22,28,31,32,27,33,23,27,36,32,28,30,36,37,39,29,31,23,29,33,39,42,20,36,33,20,30,27,27,38,25,38,35,36,19,27,36,34,31,36,30,30,21,31,42,32,30,34,34
2021-08-15,40,31,31,33,36,30,36,18,35,33,29,31,33,37,40,40,27,30,29,28,20,40,41,13,34,40,17,32,26,26,39,18,34,37,34,25,25,33,37,38,39,26,32,33,29,43,36,27,28,37
2021-08-22,38,26,26,32,35,28,33,32,33,39,29,30,39,37,42,40,26,31,30,25,35,41,44,25,34,31,20,40,26,26,36,28,38,36,38,23,27,35,38,40,35,27,46,29,35,42,33,31,39,37
2021-08-29,34,28,27,34,39,26,33,23,30,33,34,30,35,37,42,43,29,32,29,26,40,35,43,22,32,41,20,34,27,29,40,23,37,34,39,29,28,35,37,34,29,33,28,27,34,42,30,31,31,38
2021-09-05,37,24,30,32,36,27,32,25,24,36,34,28,36,34,38,36,28,32,23,19,35,36,42,32,33,30,45,34,27,26,39,29,33,34,35,29,26,32,34,45,27,35,31,27,33,38,23,31,28,36
2021-09-12,35,28,31,31,39,29,34,33,27,43,32,32,37,30,42,38,24,32,32,33,31,44,44,36,33,36,39,38,26,25,47,30,39,35,38,22,29,37,40,33,35,25,36,29,35,43,39,31,34,41
2021-09-19,35,29,31,34,40,30,37,23,28,38,35,30,35,33,39,35,30,34,32,34,31,38,43,20,34,35,26,39,27,30,38,26,34,34,37,35,28,35,37,29,34,29,31,26,32,52,48,31,36,42
2021-09-26,41,34,33,34,34,31,36,30,31,38,31,32,37,35,40,41,31,35,31,45,36,41,45,32,34,47,35,39,27,25,37,24,37,35,35,29,30,37,39,32,36,29,31,27,33,40,44,35,33,38
2021-10-03,35,20,32,35,38,33,37,28,35,41,28,31,36,33,38,38,31,33,31,20,34,40,44,28,36,42,29,39,25,25,42,19,39,35,35,36,30,29,37,37,40,31,36,27,34,43,31,32,32,37
2021-10-10,35,32,29,37,39,30,38,37,30,44,29,29,34,37,39,30,27,31,25,21,30,37,41,34,33,43,33,37,28,26,39,32,35,34,36,34,26,29,37,40,37,29,36,27,32,42,24,32,31,34
2021-10-17,41,35,32,37,39,33,37,36,30,41,46,34,37,39,45,44,31,35,27,22,39,38,43,13,38,38,37,38,30,31,46,28,37,36,37,34,30,39,39,42,33,34,41,29,35,46,33,33,32,45
2021-10-24,34,32,29,31,38,30,33,28,27,40,38,29,36,33,42,35,26,34,30,43,33,39,42,27,32,38,29,41,27,26,45,31,33,33,34,31,29,35,36,32,37,24,26,28,35,38,42,31,33,36
2021-10-31,32,26,32,35,33,28,37,17,31,46,31,30,39,36,39,41,34,34,30,35,39,41,40,20,33,46,14,32,27,28,38,27,35,34,33,23,28,32,35,34,37,23,35,28,32,44,43,32,29,37
2021-11-07,34,30,30,36,34,32,34,16,30,44,45,28,36,41,40,38,31,34,29,12,13,42,42,32,33,36,14,34,27,27,44,35,37,35,35,20,27,30,38,40,37,36,27,25,36,43,34,38,34,35
2021-11-14,41,39,32,32,37,29,30,27,37,40,32,29,34,42,41,38,33,34,30,31,30,33,43,30,34,40,35,34,27,25,43,0,35,34,37,17,27,34,37,44,38,29,30,28,32,43,34,32,38,40
2021-11-21,25,25,26,31,35,27,26,20,26,33,32,27,32,32,35,37,28,27,30,28,19,29,35,19,29,38,22,30,24,22,32,21,31,28,33,22,26,27,29,24,24,22,18,25,29,34,27,23,26,38
2021-11-28,37,28,30,31,35,30,35,28,34,35,38,30,36,37,43,34,31,33,34,23,32,38,42,38,32,36,28,35,24,26,45,33,36,35,35,29,28,34,35,32,33,32,34,21,32,39,25,32,30,37
2021-12-05,34,27,31,37,33,30,34,31,31,38,35,30,38,36,41,31,34,32,24,28,29,37,43,19,34,37,31,35,26,24,44,22,33,35,34,26,24,32,36,36,35,31,31,25,31,31,31,34,31,35
2021-12-12,32,26,34,32,34,29,34,19,27,41,24,29,29,37,36,33,26,32,29,32,35,33,40,17,35,43,28,35,28,25,36,35,31,31,34,22,27,34,33,31,30,28,30,20,31,34,32,30,32,32
2021-12-19,27,23,26,26,33,27,29,13,23,25,35,27,30,32,33,30,23,28,17,26,21,28,34,24,28,34,12,28,22,25,30,13,30,28,29,17,25,27,28,27,26,22,26,15,28,30,19,27,30,27
2021-12-26,30,23,25,29,27,28,31,25,32,36,31,28,34,28,37,36,24,27,22,21,22,32,39,17,29,38,12,34,20,24,33,33,33,29,34,13,27,29,32,31,35,25,28,27,27,40,24,29,25,35
2022-01-02,38,29,29,35,38,32,34,21,27,45,26,32,36,39,44,38,35,31,19,21,29,35,43,34,30,35,30,39,30,29,43,27,38,37,38,25,27,32,40,37,44,22,20,20,34,42,30,30,33,38
2022-01-09,42,30,30,40,40,34,37,30,27,48,38,33,41,33,44,38,35,37,22,32,24,38,45,30,35,43,25,39,30,31,50,29,37,40,38,17,29,32,38,43,38,28,34,26,34,38,34,34,32,34
2022-01-16,46,32,30,38,36,32,36,32,35,44,35,30,36,40,41,42,36,33,25,35,40,36,43,27,37,43,35,38,30,27,43,25,41,36,38,22,30,35,36,42,36,31,39,31,35,42,30,33,41,42
2022-01-23,46,30,31,39,37,35,42,29,34,51,42,32,39,44,45,44,36,37,20,41,49,43,45,18,39,45,38,42,30,28,46,47,38,37,43,27,31,39,42,37,40,34,30,33,37,47,41,36,35,43
2022-01-30,43,34,33,36,39,33,33,32,34,42,37,32,42,42,37,40,38,38,24,49,56,44,45,34,39,46,27,39,29,31,48,30,40,38,47,41,28,39,39,33,46,31,38,36,38,46,37,30,33,37
2022-02-06,43,36,33,41,43,34,40,39,39,55,38,37,42,41,46,42,32,39,22,34,25,41,52,37,39,47,36,43,32,28,55,26,42,39,46,35,31,39,41,40,46,34,31,31,40,49,39,40,37,42
2022-02-13,38,29,36,39,42,37,40,32,44,44,45,37,40,41,53,46,39,40,39,41,41,44,49,44,37,52,27,44,34,38,51,28,38,36,44,33,33,40,44,43,40,29,40,35,42,49,30,36,39,43
2022-02-20,39,34,32,37,36,35,36,27,27,49,49,35,39,41,49,43,34,40,34,34,39,44,49,28,39,48,26,43,29,33,53,41,40,42,41,34,31,33,41,39,43,31,31,33,38,44,40,37,36,42
2022-02-27,43,34,32,36,41,37,44,35,35,41,40,36,42,40,45,40,37,38,36,39,29,44,51,24,38,48,33,44,31,33,48,24,42,37,42,31,33,44,41,43,40,31,36,24,39,50,33,36,36,44
2022-03-06,45,30,35,40,40,36,43,29,39,43,40,36,40,43,49,43,37,38,30,33,39,44,49,33,39,56,33,41,30,31,50,27,39,41,43,34,27,41,43,46,46,31,41,30,38,46,48,38,35,47
2022-03-13,41,37,37,37,39,35,38,35,33,50,40,35,42,42,49,41,34,40,30,19,36,45,48,27,35,50,42,43,33,32,52,34,39,40,43,29,29,44,42,34,43,33,33,39,34,51,31,40,34,42
2022-03-20,44,42,37,44,40,39,42,33,35,53,40,40,41,44,52,48,43,40,33,39,44,47,48,14,38,42,34,44,33,30,52,41,39,38,48,39,32,42,45,41,47,34,35,31,40,53,45,40,45,45
2022-03-27,47,32,34,40,38,37,42,24,40,49,41,37,43,45,51,41,36,38,32,29,36,44,49,41,38,50,30,44,30,35,52,30,39,35,45,37,33,37,43,38,44,35,29,35,38,56,43,38,42,41
2022-04-03,42,38,33,39,37,34,40,26,39,49,32,38,41,40,46,47,38,39,33,39,35,43,44,36,37,56,34,43,30,31,51,33,40,38,41,31,31,38,42,45,42,32,25,32,39,48,35,34,36,44
2022-04-10,43,37,34,38,38,35,41,23,35,53,38,35,39,40,48,39,38,38,33,33,30,40,47,24,37,47,34,43,29,37,46,25,40,38,42,25,31,38,44,36,36,29,36,26,36,47,35,35,38,38
2022-04-17,47,36,32,38,39,36,39,27,33,49,43,34,40,41,52,43,35,39,36,39,40,47,56,25,37,53,33,43,29,25,52,27,37,35,43,31,29,39,43,43,44,31,39,28,36,48,40,37,34,45
2022-04-24,45,36,35,39,40,37,41,32,39,43,45,37,40,47,47,43,37,36,35,33,24,42,49,35,39,44,35,41,29,32,49,40,38,39,45,30,30,38,43,42,42,31,33,27,38,45,45,36,36,42
2022-05-01,41,31,36,35,38,35,42,34,33,43,42,37,37,39,44,42,38,38,31,23,41,45,45,26,35,46,37,40,29,29,46,25,38,40,44,33,33,37,42,38,43,36,40,27,37,42,41,35,41,42
2022-05-08,38,28,31,33,37,34,37,23,32,46,44,35,41,43,45,43,34,35,33,33,43,43,46,23,38,47,39,40,31,26,47,21,40,39,39,24,32,40,43,42,41,31,41,33,38,52,39,35,36,41
2022-05-15,48,30,32,40,34,33,38,28,38,41,36,37,38,40,42,40,35,34,35,30,38,43,45,23,33,43,26,37,29,28,48,25,36,39,39,38,30,34,43,39,40,32,39,30,33,43,42,35,33,39
2022-05-22,43,27,32,36,37,34,35,30,31,44,42,33,39,40,41,38,38,35,32,29,28,41,44,27,33,40,31,38,31,32,44,34,42,41,41,26,27,36,43,37,44,34,34,24,33,44,33,33,38,33
2022-05-29,46,29,32,36,31,32,36,27,31,37,48,32,38,39,40,38,32,32,33,26,41,41,46,25,35,39,26,34,30,26,46,19,37,38,38,29,28,34,40,36,40,30,37,29,34,41,35,31,37,39
2022-06-05,45,30,32,36,41,35,42,30,31,46,43,34,39,43,47,46,41,34,39,29,37,43,48,31,39,46,31,42,31,31,46,31,42,39,44,35,30,35,44,43,40,31,35,32,40,43,39,37,36,44
2022-06-12,44,37,34,37,34,30,40,22,29,51,43,33,39,42,44,48,38,35,27,26,41,43,47,28,37,46,33,36,31,30,49,25,40,40,40,24,28,39,44,40,44,32,28,29,33,44,39,33,38,42
2022-06-19,43,38,35,41,34,34,37,31,35,43,45,32,44,40,42,44,38,37,36,35,47,46,47,25,35,45,35,38,33,28,45,35,40,40,39,44,32,32,41,38,44,32,40,32,35,45,36,37,37,41
2022-06-26,41,30,35,35,37,35,35,25,33,47,45,35,41,41,45,43,46,35,28,30,31,40,52,32,36,41,23,37,32,31,55,37,35,41,40,27,29,40,46,42,47,34,41,29,33,50,28,36,38,41
2022-07-03,39,35,31,36,37,34,37,27,24,51,37,33,38,40,42,41,32,36,24,33,38,42,48,27,37,43,28,37,30,26,49,35,36,40,43,29,30,36,43,39,38,26,35,28,32,43,35,33,35,41
2022-07-10,40,28,36,39,35,37,38,23,38,40,37,34,41,42,46,50,34,41,29,25,39,45,49,24,36,57,26,41,30,30,55,31,42,43,46,25,34,35,45,35,42,30,40,31,35,49,34,34,39,41
2022-07-17,44,30,33,38,34,34,38,30,40,50,43,34,44,41,45,48,33,42,34,38,48,42,49,28,38,44,27,46,29,32,52,30,40,41,41,33,31,42,43,36,46,36,33,31,38,48,33,38,40,46
2022-07-24,42,36,33,35,39,35,41,24,31,42,39,34,39,41,49,42,37,37,30,33,37,42,48,25,36,48,30,43,27,33,48,31,40,47,40,29,35,37,46,37,37,29,39,21,35,48,33,37,34,44
2022-07-31,43,27,36,39,42,37,43,37,32,47,35,35,41,43,45,45,40,33,25,26,27,43,48,25,36,47,34,38,29,29,51,28,39,38,43,39,32,36,43,44,44,29,33,32,37,48,38,34,35,40
2022-08-07,43,28,34,37,34,35,36,32,38,44,42,35,45,38,41,41,36,37,32,28,40,44,46,17,39,43,36,41,32,30,50,25,41,40,43,23,35,41,42,42,45,27,31,30,39,49,34,34,42,40
2022-08-14,39,29,34,37,34,36,39,31,36,37,42,34,39,42,45,43,36,36,32,27,39,44,45,28,36,47,33,38,31,26,52,23,37,42,41,30,29,43,45,45,42,33,33,32,33,51,37,39,38,39
2022-08-21,42,27,32,38,38,33,41,23,35,42,45,34,43,46,44,47,30,39,35,34,36,44,45,30,37,40,26,40,29,31,54,26,39,44,41,29,28,30,43,40,48,36,41,32,37,52,34,36,37,42
2022-08-28,41,35,34,38,40,34,38,23,26,47,35,33,43,43,44,47,36,37,34,35,46,48,50,36,35,48,26,36,27,29,49,30,43,37,45,30,27,35,43,41,39,34,43,30,39,44,31,37,36,42
2022-09-04,39,29,31,38,41,34,41,31,38,54,37,31,37,42,44,47,32,39,29,33,34,40,44,29,34,54,34,35,27,31,47,28,38,36,42,29,28,34,39,40,42,28,44,30,36,46,41,36,39,38
2022-09-11,50,35,33,39,37,35,40,31,35,57,40,35,40,41,44,44,37,39,31,26,31,45,49,26,39,44,37,41,29,27,53,34,40,38,41,27,29,39,43,42,42,32,37,31,38,46,41,38,50,39
2022-09-18,42,33,35,40,35,35,42,31,34,54,39,34,47,43,41,50,33,40,37,29,38,48,49,34,38,39,28,44,31,33,55,31,40,41,41,31,31,38,45,41,43,32,40,32,40,47,43,42,42,45
2022-09-25,45,35,36,35,38,35,43,33,28,45,39,34,37,39,42,44,35,38,33,39,42,44,49,37,36,48,32,41,31,35,55,28,42,40,40,32,32,39,31,41,46,33,37,29,35,51,32,33,43,39
2022-10-02,40,32,34,38,43,35,40,24,33,45,47,35,40,42,42,45,34,41,26,42,29,44,49,47,36,49,39,39,29,32,51,29,43,39,43,31,27,43,41,49,46,36,36,33,40,49,40,33,35,43
2022-10-09,43,33,35,39,40,34,40,39,31,46,39,34,40,34,45,45,37,39,33,33,37,45,51,30,36,45,29,41,33,27,49,27,42,40,42,32,31,41,44,45,47,38,43,30,37,45,37,36,38,47
2022-10-16,46,37,35,38,41,36,39,38,31,48,35,35,40,41,50,46,36,39,37,34,37,42,50,15,37,53,31,39,31,30,50,35,42,41,41,37,32,44,43,44,43,33,40,31,40,43,41,36,35,41
2022-10-23,47,32,38,44,41,39,43,28,39,47,45,36,43,41,51,48,33,41,33,34,44,47,50,27,38,52,49,46,31,34,56,34,40,40,47,34,33,37,47,45,48,34,45,31,43,56,49,38,42,43
2022-10-30,39,37,35,40,39,36,43,24,36,48,38,36,41,44,43,44,35,39,35,36,42,44,47,37,36,46,29,46,31,33,54,26,39,40,42,44,31,35,45,44,42,37,38,26,40,47,43,36,35,41
2022-11-06,39,38,33,38,42,35,40,29,37,53,43,32,37,48,48,43,33,39,28,34,50,46,50,32,36,46,37,41,32,35,45,37,39,37,42,38,31,38,37,40,43,32,34,29,38,47,37,36,37,43
2022-11-13,45,33,33,36,38,34,42,29,37,48,42,36,38,45,43,42,34,36,36,33,36,41,48,33,37,47,41,42,32,31,52,25,40,37,41,27,34,41,43,42,39,33,42,24,39,47,36,38,36,41
2022-11-20,37,32,26,31,34,29,34,30,30,42,36,30,30,32,39,35,34,32,35,25,38,35,37,18,31,38,27,35,29,25,38,29,33,35,36,33,28,33,36,35,37,27,27,26,31,39,26,32,32,35
2022-11-27,42,34,34,38,40,34,36,33,37,43,37,34,37,43,44,46,40,36,33,44,49,39,47,41,33,44,31,41,30,29,49,28,41,39,40,31,30,39,42,43,41,37,29,32,39,42,33,34,31,41
2022-12-04,45,34,35,38,41,35,36,29,41,42,40,33,37,40,50,38,34,34,31,27,33,41,49,22,36,47,28,40,30,29,45,27,41,39,41,29,34,35,41,42,41,32,40,35,39,47,37,35,41,38
2022-12-11,45,31,33,38,37,34,39,37,33,48,41,32,37,35,42,44,34,33,32,29,34,42,42,27,33,49,39,39,31,26,40,26,37,35,39,30,30,43,38,44,37,34,35,27,35,41,41,32,29,38
2022-12-18,37,32,29,33,33,30,28,29,35,43,34,31,37,35,37,38,27,31,31,18,39,35,38,28,33,24,29,33,29,26,40,23,35,36,36,24,25,38,36,34,35,28,29,27,29,36,34,33,25,35
2022-12-25,39,36,33,38,37,37,37,26,27,38,39,33,45,39,43,46,31,35,37,21,32,38,44,27,35,43,29,41,29,26,41,27,36,38,39,34,30,33,37,40,38,32,33,23,35,39,38,33,36,36
2023-01-01,35,28,34,36,33,33,39,27,29,40,33,32,40,39,40,44,33,35,31,27,24,42,47,31,36,43,26,37,32,25,48,28,37,35,39,33,27,37,40,38,46,30,34,30,37,47,33,35,39,42
2023-01-08,44,31,34,41,40,36,41,27,40,45,42,33,40,44,48,44,40,38,30,45,35,42,47,22,38,54,30,42,36,34,47,29,40,42,43,34,33,43,42,41,42,37,29,31,38,47,43,37,35,40
2023-01-15,39,37,34,41,38,37,40,34,36,46,42,36,41,40,50,50,40,42,32,30,57,46,49,25,37,49,39,44,31,32,55,28,42,37,43,35,29,38,44,42,40,36,38,27,38,50,41,40,43,47
2023-01-22,42,41,36,43,47,38,43,34,37,49,43,34,47,39,51,53,38,40,34,38,47,47,50,33,39,45,30,46,36,30,56,33,41,40,45,33,33,38,45,42,46,36,40,29,41,50,38,40,46,45
2023-01-29,44,41,38,41,40,33,42,29,45,43,43,34,42,44,48,41,43,41,43,42,37,47,48,34,41,51,18,46,37,37,58,33,40,39,48,33,31,44,43,42,45,36,43,33,40,48,44,43,40,46
2023-02-05,46,40,39,43,43,39,43,29,46,45,43,36,44,47,53,48,42,41,39,44,45,49,52,34,39,57,29,46,35,33,50,26,45,40,46,39,37,45,46,48,48,39,40,31,42,55,40,40,45,46
2023-02-12,46,34,38,40,39,38,38,34,38,40,39,35,42,39,51,45,35,43,40,33,36,46,50,37,40,54,21,46,32,33,52,26,40,41,43,42,32,40,42,46,42,33,43,35,40,46,40,42,37,44
2023-02-19,47,37,37,41,43,38,43,31,31,54,39,34,43,45,53,44,39,41,41,40,40,48,53,39,39,59,31,42,34,32,58,34,42,39,48,33,35,40,46,47,41,37,35,33,43,56,46,42,44,48
2023-02-26,43,38,37,40,44,39,43,32,46,53,48,35,43,45,53,40,38,44,45,33,41,50,52,29,40,49,36,46,37,30,48,31,41,41,49,34,35,36,45,46,44,39,43,27,40,49,43,40,45,44
2023-03-05,49,39,38,42,43,39,42,27,42,47,43,40,43,45,52,50,40,42,38,35,45,46,53,23,41,51,35,43,33,33,58,34,44,40,45,36,36,39,47,43,44,38,36,37,42,51,36,43,40,47
2023-03-12,44,36,36,40,46,39,40,31,31,48,40,38,43,43,48,50,34,43,37,36,41,52,48,30,39,50,41,43,36,32,51,40,42,41,45,31,33,36,43,43,45,33,47,32,43,47,48,40,39,40
2023-03-19,45,38,37,49,42,38,44,32,41,53,47,38,49,49,55,50,43,42,36,23,40,51,53,25,43,55,31,46,35,30,56,20,45,41,50,45,33,49,47,42,53,35,41,29,44,54,45,41,38,48
2023-03-26,44,33,38,41,41,39,42,36,45,50,45,36,42,45,52,47,35,42,36,42,45,47,51,39,38,55,42,47,34,34,54,24,41,45,44,35,33,42,45,44,44,37,37,35,41,55,38,40,39,43
2023-04-02,44,39,39,41,39,35,40,30,34,49,47,36,42,44,51,48,38,43,39,31,55,43,48,35,39,47,38,43,33,29,56,31,43,42,43,40,30,41,43,43,44,36,39,34,41,47,42,38,38,44
2023-04-09,50,33,38,41,44,38,45,30,37,55,41,37,43,42,47,54,39,42,38,29,41,49,51,48,40,49,52,42,31,26,49,29,44,44,43,39,33,37,43,52,51,40,48,33,39,51,53,34,42,47
2023-04-16,47,38,36,42,44,36,45,35,46,59,42,37,43,44,51,46,36,43,30,41,39,49,51,24,40,54,27,45,36,36,53,29,45,42,47,37,34,43,45,46,41,41,39,38,40,51,42,42,40,47
2023-04-23,54,39,36,42,41,36,42,35,33,48,46,37,44,44,52,44,39,44,40,33,56,44,51,28,39,52,34,46,35,28,49,41,40,39,49,34,35,40,45,38,48,37,37,34,40,49,39,40,40,44
2023-04-30,49,39,36,41,42,35,43,28,35,44,36,35,44,38,49,42,33,41,32,39,29,48,52,38,40,52,36,47,32,30,56,26,41,43,43,32,34,41,42,49,46,38,42,27,39,54,41,36,38,44
2023-05-07,44,33,39,38,43,34,41,29,41,50,44,34,41,42,46,44,39,40,36,34,41,41,47,36,37,49,28,42,34,31,47,36,42,40,44,36,32,42,44,36,41,35,29,25,40,49,39,39,38,40
2023-05-14,46,40,37,37,42,35,40,27,35,40,35,35,41,48,51,48,35,39,40,28,50,45,48,27,35,43,34,46,35,31,51,36,43,43,41,30,29,40,43,40,48,37,45,28,40,50,47,37,40,49
2023-05-21,44,34,36,39,39,34,43,34,35,45,42,34,41,44,47,50,33,37,44,25,42,45,49,29,36,45,54,45,34,33,50,35,44,40,44,21,30,39,44,45,44,27,33,29,38,48,35,36,34,41
2023-05-28,50,35,33,37,40,33,38,26,32,44,39,34,42,46,49,39,34,41,32,32,30,45,48,33,34,51,37,41,30,33,47,27,43,42,41,29,31,37,41,48,44,33,38,35,32,47,34,34,37,47
2023-06-04,52,34,32,40,40,32,41,34,38,46,51,35,44,43,47,43,39,38,30,26,44,52,50,30,34,39,35,42,35,33,56,39,42,40,45,38,29,39,47,44,42,37,38,33,37,54,39,40,37,45
2023-06-11,43,44,33,38,42,37,39,28,36,43,44,35,47,40,46,43,35,41,35,31,42,47,51,24,40,49,34,42,34,33,54,28,45,43,46,37,32,40,45,45,49,33,32,36,41,56,36,42,35,41
2023-06-18,47,35,34,39,38,36,41,29,41,45,44,34,39,44,48,42,38,40,37,42,32,47,49,25,42,45,24,38,32,36,54,29,46,42,45,35,33,41,45,41,46,32,34,33,37,53,30,38,38,45
2023-06-25,46,37,35,38,39,34,43,26,35,48,45,35,45,41,47,48,40,40,32,43,42,44,51,26,36,54,37,39,33,33,53,37,45,42,45,33,31,43,47,42,46,34,37,27,41,47,42,38,40,42
2023-07-02,47,29,32,37,38,34,38,32,32,46,41,30,40,36,43,40,33,37,26,23,33,41,48,22,36,47,36,40,30,29,48,28,43,44,45,24,32,32,43,43,42,33,38,20,37,41,35,33,38,41
2023-07-09,41,30,34,41,41,35,40,29,45,41,40,35,42,41,45,39,35,39,27,34,39,44,52,33,43,53,24,42,32,31,52,34,42,43,42,25,29,35,44,45,43,39,35,32,37,48,31,35,32,46
2023-07-16,40,32,34,36,39,37,40,32,33,46,43,35,45,43,45,38,35,37,32,30,29,44,51,25,40,46,27,40,29,31,47,27,41,43,45,28,32,41,43,42,36,32,36,28,35,47,41,32,38,40
2023-07-23,45,42,34,35,40,34,42,26,42,49,40,33,40,39,44,38,37,39,31,37,37,43,51,31,42,37,29,40,30,30,54,33,40,42,43,26,33,35,44,46,43,33,36,31,38,50,33,40,36,41
2023-07-30,43,34,35,36,40,34,39,29,36,43,34,36,41,42,47,41,33,36,31,34,42,41,49,15,38,50,35,39,31,28,51,31,42,48,44,35,32,38,43,44,44,28,26,34,38,51,37,37,35,43
2023-08-06,41,34,32,39,36,37,39,21,34,42,41,35,45,40,43,43,40,40,34,30,35,43,47,37,35,45,21,40,29,34,51,40,42,42,43,27,32,40,43,40,47,35,35,37,37,50,44,36,31,42
2023-08-13,41,26,36,39,39,37,40,32,37,42,39,36,40,45,47,43,34,37,35,28,45,42,48,25,37,47,32,40,32,31,49,29,42,36,44,33,32,38,43,41,43,34,45,33,37,57,34,37,35,43
2023-08-20,36,39,33,37,40,35,43,28,40,47,41,34,44,42,48,46,37,36,30,30,32,43,47,34,36,43,24,46,27,26,48,26,42,44,44,27,30,35,42,43,45,32,32,29,34,51,35,36,39,42
2023-08-27,43,28,34,36,38,34,43,26,35,39,37,31,40,37,44,38,40,36,30,41,40,44,48,24,36,53,28,44,30,25,52,24,42,39,42,38,34,40,39,43,47,32,32,35,37,47,33,34,42,47
2023-09-03,40,32,32,36,37,33,44,27,34,46,40,31,41,38,44,39,35,37,38,26,40,43,47,31,36,52,43,38,30,28,52,44,37,40,44,34,32,38,40,43,44,36,30,26,38,52,39,34,40,42
2023-09-10,46,34,35,40,39,37,40,36,42,37,34,33,42,45,47,46,37,41,35,39,50,45,49,22,38,50,34,39,32,29,53,39,43,46,44,39,32,43,42,44,43,36,36,34,37,59,30,38,34,43
2023-09-17,39,35,36,42,45,35,46,33,37,46,44,35,43,49,46,49,33,40,38,28,35,47,50,28,40,51,26,46,34,30,52,27,44,42,45,30,32,44,46,48,43,34,40,30,35,54,45,41,45,45
2023-09-24,50,39,37,39,43,35,39,17,36,40,33,34,42,42,49,50,35,38,26,36,41,50,50,17,38,43,30,35,32,32,53,34,42,40,45,33,34,40,46,44,47,35,42,31,38,53,40,41,47,44
2023-10-01,44,34,37,41,45,38,40,32,38,47,44,35,43,49,46,48,37,42,34,35,41,45,47,40,40,54,32,43,30,31,52,36,39,42,43,32,31,43,45,48,47,36,33,29,37,55,48,40,42,43
