Week,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2021-01-24,73,45,73,62,58,62,53,59,32,56,39,54,55,61,72,49,56,45,51,71,59,56,58,58,64,53,42,69,36,60,53,56,61,48,67,58,59,59,40,63,77,40,61,69,34,57,77,58,57,46
2021-01-31,65,24,74,60,62,58,57,34,34,63,63,57,59,68,55,64,58,38,50,56,71,64,58,49,61,77,49,67,63,54,55,56,60,51,67,72,62,57,43,54,40,39,65,72,24,56,68,64,62,30
2021-02-07,68,37,74,58,63,62,59,46,33,58,41,63,62,67,56,71,56,38,44,65,63,60,57,50,63,59,41,68,57,60,59,57,65,15,66,60,61,61,40,55,42,37,61,55,41,56,61,56,58,24
2021-02-14,65,38,72,62,59,69,65,40,34,57,48,58,60,71,57,55,57,30,58,72,61,62,62,56,62,70,46,66,71,58,55,57,62,43,61,60,67,60,63,62,56,34,44,57,55,63,67,62,68,36
2021-02-21,65,60,66,64,65,72,65,61,33,60,56,68,64,67,64,65,73,44,48,72,67,64,59,53,73,55,50,64,55,62,61,68,65,57,64,75,61,57,38,63,48,38,60,64,39,67,75,70,67,53
2021-02-28,63,57,78,66,65,66,56,46,33,58,57,65,63,68,56,67,54,39,43,63,60,58,63,57,60,55,41,62,41,60,61,59,70,57,61,66,64,61,62,58,54,42,65,68,49,60,70,63,56,50
2021-03-07,65,46,66,52,62,62,61,39,32,58,57,58,62,63,67,57,59,39,48,72,59,54,55,61,64,52,32,69,52,56,46,60,65,41,58,75,67,59,56,55,35,42,68,57,36,61,73,53,65,20
2021-03-14,60,40,54,49,62,56,63,64,29,59,46,46,57,61,52,48,54,41,29,67,65,55,47,41,59,36,46,62,51,48,55,64,63,48,58,55,52,56,34,58,49,35,54,67,28,59,62,68,68,38
2021-03-21,56,29,70,43,59,57,59,48,30,50,56,50,56,56,49,56,58,42,35,65,63,59,52,47,60,61,40,66,63,60,39,63,70,44,61,57,47,59,44,58,53,38,63,67,24,63,61,47,58,39
2021-03-28,60,33,68,51,53,61,50,46,29,48,50,65,48,57,48,51,52,34,35,64,59,48,45,52,54,47,37,63,54,53,51,46,60,55,52,61,54,55,54,53,41,34,65,56,20,54,56,45,52,31
2021-04-04,62,32,77,50,57,63,57,45,32,44,32,52,53,56,49,46,54,30,62,60,61,50,54,49,55,59,36,60,62,53,45,57,55,33,52,77,48,60,63,44,39,35,69,52,27,59,50,74,54,39
2021-04-11,59,38,66,61,56,60,47,65,30,53,61,55,57,63,57,65,60,40,50,66,61,54,48,46,63,38,44,50,51,57,64,63,66,69,55,62,66,58,45,59,36,39,66,69,30,66,58,61,64,43
2021-04-18,62,68,65,49,61,64,60,51,33,56,51,59,57,57,65,73,58,37,32,64,51,57,53,54,68,38,43,52,56,59,49,60,64,56,56,63,61,56,39,56,51,36,63,70,40,64,64,67,56,43
2021-04-25,55,55,65,50,59,53,56,57,32,53,66,62,61,55,51,55,58,37,46,64,62,56,53,48,58,45,43,55,39,54,53,63,68,38,58,57,50,53,50,59,40,36,64,59,25,62,60,63,60,30
2021-05-02,56,47,67,53,56,66,56,58,31,49,55,46,54,62,46,55,60,39,29,66,55,51,52,36,63,49,38,64,46,53,54,57,61,45,57,59,48,56,56,55,35,38,64,65,31,61,57,53,58,37
2021-05-09,60,44,71,52,59,59,55,55,32,49,54,72,48,58,60,57,53,34,50,66,60,57,49,44,57,75,43,63,49,56,50,55,57,50,54,54,61,55,36,54,42,31,63,60,43,51,60,65,70,24
2021-05-16,57,53,69,46,59,56,50,56,30,47,39,59,54,60,63,58,47,35,39,62,49,51,49,48,48,48,41,47,47,50,49,58,52,60,51,61,51,54,39,54,41,34,61,56,27,51,60,49,54,20
2021-05-23,49,45,66,54,57,58,53,53,29,43,56,62,49,57,51,49,47,25,39,53,55,49,54,37,51,46,40,57,50,43,35,52,51,29,50,50,54,52,45,55,42,33,52,54,25,48,57,49,53,34
2021-05-30,48,34,58,47,56,45,43,44,29,46,50,43,50,48,52,57,59,36,39,56,52,50,49,30,51,38,33,57,47,47,43,54,49,33,50,60,64,51,37,48,23,32,48,47,40,55,63,37,54,38
2021-06-06,49,59,63,45,55,52,46,43,28,47,44,50,49,49,49,45,45,32,43,57,46,50,41,43,52,33,38,55,46,47,39,43,55,31,50,56,56,53,56,49,49,32,51,58,32,47,63,51,45,42
2021-06-13,58,37,63,50,50,48,51,47,32,50,37,46,48,54,50,56,46,49,39,55,47,52,48,60,50,38,34,52,43,46,37,49,57,43,51,52,57,50,43,55,40,31,55,53,29,49,54,41,48,31
2021-06-20,55,43,52,45,48,53,42,49,26,49,43,33,44,52,45,49,54,33,42,58,49,46,44,37,52,39,25,50,40,49,48,41,49,49,50,53,34,50,37,48,41,33,50,48,32,46,45,38,42,41
2021-06-27,49,41,61,38,54,46,40,39,28,44,32,44,48,48,46,52,48,41,38,50,46,49,44,33,45,40,39,43,31,41,35,42,53,45,47,40,37,45,38,48,39,31,48,54,31,45,35,45,44,20
2021-07-04,56,44,50,41,49,50,41,53,25,42,48,49,44,51,38,52,49,32,27,51,49,50,38,49,50,25,40,51,37,41,35,42,51,51,42,49,48,44,38,46,29,33,46,49,41,48,45,47,42,30
2021-07-11,59,28,50,46,49,49,41,49,26,43,48,36,47,53,47,57,46,31,37,58,48,39,45,45,51,39,29,47,40,42,31,44,50,36,46,46,51,52,34,45,39,31,46,65,44,49,47,52,48,14
2021-07-18,52,62,50,38,50,40,44,27,24,43,41,52,48,49,39,53,52,33,43,44,44,48,48,32,50,35,39,45,44,47,46,43,52,30,53,57,54,47,39,43,33,28,52,49,34,48,50,52,48,22
2021-07-25,43,27,57,41,45,53,40,51,26,41,47,38,45,48,51,48,50,32,30,48,47,41,48,46,43,36,40,50,41,44,40,44,51,27,51,47,47,49,36,47,37,25,48,53,18,48,53,49,45,44
2021-08-01,54,39,53,51,47,43,50,35,24,38,45,45,42,50,48,50,50,28,45,51,52,42,45,45,48,48,35,44,43,43,45,40,51,18,50,49,52,47,40,41,33,28,46,54,44,45,45,44,43,21
2021-08-08,57,31,53,51,45,50,51,38,36,45,35,41,44,50,42,47,39,30,30,44,46,45,47,34,49,39,35,51,43,46,17,45,49,42,48,46,43,49,35,44,32,31,48,53,34,44,50,42,48,30
2021-08-15,51,48,58,34,44,48,40,33,28,41,52,49,42,50,43,41,44,34,34,44,48,42,44,43,43,29,31,44,50,46,40,42,46,20,44,49,50,47,36,46,57,34,48,55,21,46,54,43,50,49
2021-08-22,55,31,57,47,46,52,43,40,26,49,67,38,47,49,33,49,44,59,45,49,47,43,41,47,48,27,31,38,54,39,45,43,49,27,46,55,55,48,44,49,27,32,55,52,31,42,48,58,42,10
2021-08-29,93,49,58,50,49,54,46,52,25,44,52,55,52,52,60,49,74,39,32,55,47,45,54,100,46,39,32,40,44,43,47,44,53,10,53,53,50,49,37,52,28,100,49,50,23,55,49,81,43,37
2021-09-05,50,23,58,60,48,52,46,39,26,43,45,44,51,53,47,47,48,34,42,54,51,48,46,47,54,49,41,49,39,46,51,43,54,19,48,53,47,49,37,53,44,28,50,48,34,47,52,34,38,87
2021-09-12,57,53,70,46,50,54,55,44,31,49,48,51,51,59,53,69,56,100,39,56,49,47,47,85,53,56,35,58,46,49,44,45,61,36,56,65,49,52,35,60,29,33,100,69,19,57,51,55,56,70
2021-09-19,73,30,62,54,58,61,57,38,31,55,51,52,56,68,55,61,58,41,54,61,50,49,53,39,65,42,42,55,46,50,47,54,61,55,62,58,58,56,45,60,50,36,56,59,29,55,57,52,54,44
2021-09-26,68,56,72,61,56,61,60,44,31,54,37,67,55,59,67,63,47,37,50,57,50,50,50,58,52,46,48,45,31,51,45,51,62,56,58,61,64,57,41,53,34,33,56,76,43,57,58,45,56,29
2021-10-03,64,45,55,53,54,57,50,46,28,51,51,43,55,63,60,52,46,34,37,66,60,58,52,54,54,42,42,63,41,49,50,53,61,54,59,62,56,59,30,55,58,37,55,53,42,59,60,64,57,61
2021-10-10,61,76,56,50,53,63,56,45,31,49,56,64,58,51,70,62,55,40,40,56,54,52,54,48,55,44,42,57,40,50,52,54,63,57,59,63,51,57,51,52,70,38,58,69,18,56,63,66,58,73
2021-10-17,63,56,61,58,57,52,59,50,29,51,41,38,57,61,63,54,50,40,38,64,53,59,45,58,63,50,41,53,44,49,41,56,57,44,53,55,51,52,50,54,40,35,62,68,30,56,62,60,56,42
2021-10-24,69,48,62,55,53,53,54,70,30,54,50,54,57,60,72,56,64,37,42,73,63,59,49,54,60,56,46,60,39,49,41,52,57,37,57,56,62,59,58,52,44,41,59,74,41,63,70,55,58,77
2021-10-31,65,57,65,63,56,64,50,61,30,55,46,57,52,63,62,42,57,36,33,65,59,55,51,54,72,55,45,65,59,55,48,53,60,62,53,63,58,63,45,50,56,39,62,63,54,57,60,61,57,46
2021-11-07,68,46,61,62,55,62,57,61,31,56,75,78,59,61,60,60,57,34,53,67,61,59,59,58,61,45,54,51,68,60,53,61,64,53,62,67,69,66,57,50,45,37,62,75,52,59,69,76,58,47
2021-11-14,64,49,66,59,59,58,53,59,29,59,36,54,56,68,55,65,64,38,50,60,62,50,60,63,59,55,40,61,62,57,49,56,63,64,59,60,60,60,51,60,44,39,66,57,72,57,67,64,58,80
2021-11-21,52,34,53,46,47,49,43,36,23,39,38,33,46,54,47,60,47,29,44,54,50,45,42,45,45,39,29,53,45,46,44,45,50,40,45,47,43,49,53,44,39,31,45,53,19,45,48,41,54,44
2021-11-28,58,22,57,63,59,62,59,51,28,50,48,57,56,61,60,53,53,35,48,70,62,54,52,49,65,49,50,47,57,53,44,52,65,10,60,64,53,64,51,54,45,40,65,64,63,60,64,63,59,17
2021-12-05,71,44,60,48,60,63,63,53,31,55,57,54,58,62,70,50,57,37,33,67,64,59,49,48,56,72,40,59,61,56,35,56,58,55,62,55,51,59,61,53,59,37,64,72,35,52,56,50,56,84
2021-12-12,58,49,54,51,57,56,59,38,26,44,57,54,47,62,54,70,51,35,56,62,56,63,51,46,52,58,41,57,42,51,45,54,55,38,53,58,56,56,45,52,29,32,55,62,25,54,57,64,60,44
2021-12-19,50,27,40,41,39,44,49,34,21,40,40,41,42,44,33,48,46,26,27,44,44,46,41,30,44,52,31,40,43,44,31,42,39,28,41,44,39,50,35,33,53,24,38,48,32,42,45,34,42,27
2021-12-26,41,48,50,45,40,49,42,35,21,38,31,38,40,46,40,52,39,26,39,51,44,42,42,44,46,33,27,48,32,42,41,40,43,27,43,42,51,49,37,34,39,28,43,44,28,40,43,35,43,39
2022-01-02,50,47,58,47,51,51,52,42,26,47,39,35,54,53,66,43,51,35,41,57,56,50,48,44,53,47,32,49,48,45,43,51,55,35,54,55,67,60,40,45,38,30,53,58,48,46,51,44,53,70
2022-01-09,50,28,55,52,55,65,59,58,29,44,37,50,51,64,44,68,54,37,35,67,57,53,41,42,58,63,37,62,43,54,48,53,52,52,65,64,58,53,41,46,34,34,56,50,37,52,66,53,56,41
2022-01-16,65,46,61,51,51,58,62,30,31,55,59,54,53,64,55,58,49,38,43,63,52,61,53,54,59,70,40,67,49,52,40,50,54,42,55,54,65,56,32,48,26,31,54,61,52,48,64,53,51,55
2022-01-23,69,66,65,63,60,57,60,47,32,67,50,59,60,66,64,64,60,38,43,73,66,62,58,58,64,56,54,63,54,58,53,57,61,44,65,61,68,60,50,56,47,40,64,62,38,62,70,47,57,56
2022-01-30,71,33,75,48,66,63,59,39,32,64,78,56,66,67,57,54,51,43,42,73,64,59,53,55,67,63,41,53,66,65,46,58,70,64,55,51,71,59,60,60,54,36,66,75,42,64,73,57,67,53
2022-02-06,74,53,70,59,69,70,66,73,37,75,77,48,66,75,58,67,67,43,52,71,70,64,53,57,73,73,50,61,57,63,52,65,71,31,71,70,71,65,50,66,48,42,71,71,43,72,72,68,70,68
2022-02-13,72,64,75,58,64,66,66,36,32,64,63,71,58,71,57,56,63,44,43,74,60,58,61,58,69,63,55,67,49,65,65,66,61,37,65,69,60,61,62,63,58,44,70,66,38,59,69,59,64,48
2022-02-20,65,32,76,62,65,67,65,54,35,60,60,55,63,66,62,61,57,41,52,73,55,56,67,57,70,59,49,65,42,60,54,61,67,53,68,65,55,64,57,54,60,41,71,75,35,67,64,61,64,50
2022-02-27,65,39,70,67,67,62,60,52,34,66,59,73,68,72,56,62,61,37,51,68,62,62,68,57,77,69,51,58,39,58,56,69,67,62,70,66,72,64,49,54,48,39,72,73,50,69,68,59,77,48
2022-03-06,78,38,68,52,70,70,68,48,35,62,65,58,64,63,54,57,55,41,47,73,69,65,62,58,69,45,44,71,61,62,68,73,64,52,66,77,77,60,46,54,44,37,76,68,57,70,75,56,61,48
2022-03-13,75,47,58,64,67,58,56,62,30,59,55,58,51,61,47,51,57,43,43,78,61,61,56,51,60,46,41,50,51,53,46,67,65,45,60,59,68,60,52,50,38,33,57,74,50,63,78,66,64,47
2022-03-20,60,33,63,43,65,60,63,51,32,61,54,57,61,60,72,61,62,44,42,72,64,65,59,51,57,63,46,62,47,63,39,69,73,35,64,67,57,71,64,56,39,39,67,80,47,64,67,74,57,48
2022-03-27,66,70,74,71,64,63,74,71,34,69,64,60,66,66,73,69,68,47,59,74,67,57,63,67,76,59,54,78,57,73,59,79,87,54,74,71,67,74,71,71,67,43,87,77,61,81,74,62,62,41
2022-04-03,77,64,75,76,65,70,70,62,33,54,71,71,73,75,91,74,55,48,53,78,69,69,70,75,72,67,52,68,52,66,63,80,93,66,75,77,67,74,67,74,66,45,88,66,37,73,63,62,74,39
2022-04-10,74,59,69,71,62,63,49,43,35,68,79,81,63,65,70,59,67,38,55,56,70,59,62,59,72,50,49,57,57,62,59,65,65,63,64,82,66,58,56,59,69,40,77,83,35,62,76,77,69,26
2022-04-17,91,77,80,72,60,69,67,54,39,70,85,62,67,80,73,74,70,49,48,76,55,71,73,73,68,74,54,59,64,59,54,67,71,48,75,81,70,73,53,74,55,47,82,76,45,71,75,60,76,65
2022-04-24,85,50,72,69,68,75,70,60,36,64,52,53,73,80,79,63,64,42,57,69,63,68,68,65,71,71,56,61,53,71,65,70,90,71,66,75,75,70,64,77,42,44,75,77,66,72,78,61,72,56
2022-05-01,72,56,75,67,73,74,61,66,35,71,59,71,73,76,82,75,61,50,50,69,73,66,78,63,74,78,54,79,59,68,72,75,84,59,70,82,75,70,52,74,51,43,78,69,64,65,77,67,83,36
2022-05-08,69,61,70,64,70,62,67,59,32,60,65,63,58,65,64,64,61,44,53,75,58,57,61,59,74,70,50,68,57,62,57,73,68,42,65,74,67,64,55,73,59,41,81,63,50,62,79,50,72,61
2022-05-15,62,25,69,54,68,58,53,50,33,53,63,66,59,71,60,60,60,41,44,69,66,59,59,47,63,48,48,78,52,59,53,70,69,48,64,63,63,60,49,61,57,35,70,70,34,55,74,52,68,53
2022-05-22,62,39,62,62,65,59,50,57,30,48,56,56,56,57,69,53,56,36,61,65,48,57,53,46,62,49,42,58,53,53,54,55,65,55,60,49,69,56,51,53,36,33,58,55,21,55,67,66,57,51
2022-05-29,60,43,52,43,58,54,45,44,35,48,43,44,50,50,50,39,48,32,46,59,49,54,52,43,44,75,34,46,58,57,38,56,56,46,50,50,66,53,53,57,27,30,48,50,37,51,67,44,54,42
2022-06-05,58,48,60,50,53,51,58,60,30,44,51,56,49,60,50,43,59,34,48,63,58,53,47,49,56,46,43,49,47,59,44,55,51,34,55,53,56,53,53,49,55,30,55,45,39,50,71,40,60,38
2022-06-12,46,43,65,53,52,52,60,32,31,46,52,49,49,61,53,55,51,36,37,63,60,53,43,53,59,37,42,48,55,48,55,56,55,37,48,60,69,55,47,48,46,33,57,62,40,48,62,50,52,40
2022-06-19,55,34,58,42,53,54,48,45,27,45,39,42,48,55,44,49,54,35,43,58,53,45,40,45,47,72,36,50,43,46,35,42,49,48,53,48,50,52,52,51,48,31,52,52,39,51,51,43,46,37
2022-06-26,62,39,48,47,53,51,42,28,28,43,57,48,44,53,52,49,42,30,28,50,45,46,44,43,45,44,40,48,35,43,51,44,45,27,45,53,46,46,33,44,45,35,53,52,21,41,51,46,51,21
2022-07-03,46,26,55,46,53,49,45,43,28,45,45,43,46,50,44,53,39,32,37,51,50,45,45,39,48,47,48,47,36,39,37,44,77,24,47,57,42,49,44,70,34,31,50,57,23,46,48,44,52,0
2022-07-10,56,32,49,51,52,57,43,40,29,43,57,40,46,56,49,46,43,32,40,53,50,49,42,38,51,53,30,51,52,49,50,45,53,51,57,48,49,52,45,44,24,29,53,57,31,53,49,50,48,44
2022-07-17,53,42,54,47,56,57,40,38,29,49,51,41,48,52,60,50,50,35,46,51,51,49,45,50,54,35,36,55,36,50,46,50,50,52,48,59,53,49,44,50,34,37,54,58,26,48,58,43,50,15
2022-07-24,68,40,53,52,52,52,47,40,29,48,39,55,46,52,50,50,53,36,29,54,50,48,57,37,56,39,32,45,49,50,50,53,55,39,49,61,49,51,36,53,29,32,57,61,42,50,51,48,53,19
2022-07-31,52,42,53,43,50,52,47,37,23,41,61,45,44,45,39,44,44,30,40,53,51,45,35,34,50,45,40,42,40,47,48,49,52,46,44,50,53,51,33,46,24,29,50,49,27,49,46,38,48,42
2022-08-07,54,39,48,38,48,45,50,42,23,43,61,34,40,45,41,39,48,30,39,49,45,44,38,35,43,52,38,40,52,46,49,49,44,52,47,46,54,45,24,37,30,32,48,45,25,44,50,36,49,40
2022-08-14,55,33,58,45,47,53,40,21,24,43,49,35,48,45,41,44,54,29,32,48,45,45,43,35,50,24,26,57,30,43,30,42,54,36,50,60,56,46,32,40,37,32,47,51,27,40,52,48,46,39
2022-08-21,46,34,51,46,47,50,35,35,27,49,49,44,48,52,41,59,50,39,34,48,45,45,42,51,53,42,40,50,42,40,50,42,51,21,52,55,57,43,36,46,42,31,51,53,27,41,50,43,42,34
2022-08-28,56,46,54,52,49,55,43,34,29,48,54,47,48,58,46,45,55,35,34,44,48,42,40,31,48,45,37,52,30,43,46,46,54,60,54,60,46,48,31,43,36,35,50,52,43,46,46,43,47,38
2022-09-04,53,29,55,49,50,52,44,50,27,49,44,52,46,57,52,52,54,30,41,53,47,48,48,44,51,56,38,56,38,47,58,47,56,43,55,57,54,50,32,44,36,33,54,58,29,48,45,49,47,31
2022-09-11,69,33,61,67,55,53,47,43,30,48,54,69,56,60,52,54,54,41,43,54,51,50,55,50,59,43,47,68,49,51,45,55,59,52,54,54,51,50,52,50,46,33,60,57,41,50,52,38,51,48
2022-09-18,70,27,68,64,61,66,52,51,100,61,72,58,60,63,66,55,67,46,47,65,60,59,59,63,57,36,45,63,47,60,50,56,70,26,61,66,48,62,37,57,50,41,62,62,26,55,58,67,62,39
2022-09-25,65,39,70,45,60,62,56,50,46,58,56,68,54,57,64,61,58,44,37,65,56,60,52,53,61,42,40,55,44,62,50,55,64,42,60,51,53,60,40,64,43,37,60,63,40,59,61,53,67,50
2022-10-02,61,56,56,57,60,67,58,58,38,53,56,56,57,65,61,68,53,41,39,59,62,56,62,56,62,44,39,49,45,58,40,57,68,50,58,59,66,60,41,46,51,31,59,62,50,56,58,59,64,31
2022-10-09,57,32,56,59,57,55,48,52,31,50,46,51,56,56,56,57,62,35,43,67,61,51,62,59,65,51,52,60,51,54,42,57,62,51,58,54,56,55,41,52,44,36,59,64,36,59,57,53,62,37
2022-10-16,68,55,57,68,61,64,51,39,29,59,55,52,58,50,62,50,51,37,51,62,72,54,54,60,62,61,48,61,44,63,48,56,63,48,58,61,59,58,38,50,40,41,55,65,43,54,61,61,56,35
2022-10-23,65,64,55,47,59,69,53,41,31,54,65,41,57,59,63,64,61,40,55,62,62,56,56,59,67,61,44,64,49,62,42,56,68,59,60,67,64,60,44,57,51,40,60,65,32,54,64,54,66,31
2022-10-30,64,59,61,65,58,55,52,40,32,57,54,60,59,60,62,59,60,38,48,69,58,55,61,60,59,52,55,51,51,60,46,55,67,35,62,63,59,59,46,54,52,38,64,61,55,56,64,56,72,49
2022-11-06,66,44,59,51,57,57,53,49,33,100,60,62,56,65,65,54,52,36,35,58,63,61,58,56,60,63,52,49,49,57,51,64,74,57,59,66,58,82,39,97,46,45,63,68,37,59,62,85,58,42
2022-11-13,71,41,59,50,59,66,63,55,29,54,59,70,57,66,65,61,61,42,50,65,70,55,51,58,57,48,54,61,60,62,47,60,73,41,62,75,67,58,48,58,39,37,71,68,24,66,70,49,64,52
2022-11-20,47,55,53,41,46,39,48,53,23,40,56,45,49,46,44,50,47,28,40,54,49,47,48,38,46,51,35,48,44,47,33,48,47,40,49,40,45,47,42,47,47,26,42,48,33,47,47,35,49,12
2022-11-27,71,42,65,56,63,68,60,63,30,52,55,63,58,72,58,60,71,39,55,62,62,62,57,64,67,63,52,52,62,57,55,54,75,51,63,69,66,62,46,64,43,40,69,64,38,59,61,77,64,46
2022-12-04,73,66,65,68,67,71,65,66,32,59,73,58,62,76,72,66,65,41,59,63,63,62,59,50,67,53,47,70,59,61,71,60,66,61,70,66,59,69,55,59,37,44,73,69,54,58,70,68,63,51
2022-12-11,66,45,67,63,70,73,60,51,32,56,67,65,64,74,71,61,62,41,46,76,75,68,64,49,75,60,46,63,63,76,58,63,76,63,72,64,66,62,54,54,40,39,69,79,40,65,74,67,66,56
2022-12-18,44,62,52,46,49,42,48,31,22,38,45,48,48,56,44,39,39,23,38,58,54,49,54,40,49,33,21,50,46,59,42,53,46,44,47,50,49,53,36,42,51,26,44,56,31,41,52,43,54,26
2022-12-25,49,40,41,41,43,45,37,39,21,35,46,48,43,46,42,48,34,29,27,50,37,46,44,34,42,50,28,36,28,40,33,43,50,33,45,44,53,44,32,37,22,28,43,52,24,41,49,32,44,15
2023-01-01,62,42,49,56,42,47,55,40,26,44,28,47,52,53,62,54,61,39,36,58,59,56,50,46,57,41,37,45,44,59,44,53,59,51,57,54,65,58,41,46,35,33,51,57,37,50,67,38,67,48
2023-01-08,73,68,60,63,60,57,65,73,32,52,50,64,57,69,57,57,62,37,55,65,62,73,64,62,69,58,46,62,45,65,50,58,64,71,71,67,64,67,53,55,47,41,60,61,36,55,67,53,64,71
2023-01-15,68,51,63,55,61,59,60,58,30,55,60,56,60,73,69,60,58,39,42,64,60,64,66,48,71,48,46,67,47,65,49,57,62,48,66,62,72,63,57,55,57,37,61,73,22,59,73,64,64,46
2023-01-22,73,58,62,63,64,68,69,53,34,59,59,70,68,68,78,61,74,42,61,72,80,64,63,58,80,67,54,72,55,63,53,57,64,50,67,64,78,59,44,62,52,39,66,67,50,60,75,59,64,39
2023-01-29,74,57,76,56,71,73,66,38,33,67,75,71,67,71,74,61,65,48,53,63,79,68,65,68,68,51,49,71,53,57,61,65,69,51,70,68,70,64,65,59,60,39,58,86,45,64,72,59,63,55
2023-02-05,70,51,85,64,77,67,63,52,32,72,48,61,68,70,77,65,69,43,57,73,66,67,66,57,72,57,40,73,70,64,64,64,70,73,78,73,69,69,48,59,56,43,72,71,43,65,75,68,68,34
2023-02-12,69,61,78,58,83,67,71,56,34,64,60,66,66,74,65,57,70,42,56,81,70,64,59,60,76,59,40,70,64,68,60,68,70,43,69,72,66,82,51,57,46,43,63,81,41,69,76,74,68,50
2023-02-19,73,52,75,64,66,70,70,60,33,58,65,66,69,71,64,65,64,37,42,75,62,55,65,59,76,61,52,74,52,65,65,55,69,56,75,76,63,69,61,58,59,43,70,66,39,71,76,67,68,58
2023-02-26,76,48,79,59,67,67,64,48,31,62,63,56,69,68,77,62,67,42,34,71,61,70,76,76,72,65,52,68,61,59,61,69,75,56,71,61,65,70,60,51,58,43,73,84,40,67,83,58,65,66
2023-03-05,75,63,74,58,67,74,70,55,33,64,63,70,70,72,67,57,58,44,58,74,68,66,69,61,79,69,49,64,56,63,59,69,71,48,70,67,74,64,55,60,24,40,71,77,35,73,83,65,72,58
2023-03-12,67,46,56,55,67,62,58,48,29,58,49,63,68,74,63,63,62,42,54,77,61,62,69,50,67,50,42,56,60,62,45,71,73,40,64,46,73,65,43,58,62,40,48,79,60,66,77,54,64,58
2023-03-19,61,42,69,45,67,60,71,71,32,61,46,53,64,57,67,56,65,40,72,72,69,73,73,63,65,51,44,58,68,64,49,76,75,54,70,81,73,68,47,57,48,37,77,70,45,72,73,46,65,62
2023-03-26,65,56,70,68,62,65,65,67,32,59,55,54,52,60,62,62,64,47,59,64,69,55,68,64,72,53,45,70,44,65,65,76,76,61,64,61,56,66,50,70,69,37,78,73,48,68,76,51,68,37
2023-04-02,70,72,73,55,55,62,60,72,31,45,43,71,54,63,63,58,45,38,47,56,61,56,63,46,65,50,50,49,53,53,52,56,68,41,55,65,62,57,44,58,40,36,72,62,43,59,57,40,67,48
2023-04-09,68,58,74,68,58,58,53,42,31,56,70,65,54,61,72,62,55,32,61,61,61,63,65,60,64,58,50,58,54,50,59,56,73,47,61,71,60,58,47,57,34,41,73,64,46,58,60,41,67,46
2023-04-16,61,59,66,60,62,63,62,41,32,60,63,79,60,64,63,67,56,38,44,68,52,61,67,57,69,66,48,58,68,54,50,61,80,46,60,67,60,63,40,68,47,32,74,61,38,60,75,61,60,38
2023-04-23,66,47,63,67,61,65,64,71,30,55,41,62,59,70,64,54,57,42,52,70,60,60,59,61,65,65,44,67,39,59,52,69,77,49,64,68,64,61,57,74,60,36,73,68,38,64,70,61,64,37
2023-04-30,64,48,66,60,57,66,62,65,29,52,51,61,63,68,68,50,52,40,60,66,68,58,64,58,69,53,50,61,57,57,59,65,76,39,57,67,59,62,52,66,53,35,72,62,51,64,63,54,63,46
2023-05-07,55,69,60,48,60,61,54,69,28,51,63,44,57,59,62,58,51,38,36,59,62,49,57,51,63,48,44,73,55,55,41,63,65,38,57,59,49,57,49,55,48,32,64,65,35,54,69,59,62,58
2023-05-14,62,26,59,51,61,59,52,38,28,51,52,51,57,59,48,60,44,33,43,56,49,52,51,42,58,52,45,61,43,51,53,56,67,30,60,63,55,52,46,60,47,38,61,53,22,51,61,57,55,29
2023-05-21,58,26,64,55,55,56,52,44,27,42,49,54,50,62,55,52,48,29,40,53,52,55,50,28,57,46,36,52,45,54,46,54,65,37,51,48,59,57,48,49,33,27,52,51,19,50,57,46,57,44
2023-05-28,56,26,53,53,55,46,51,38,30,40,40,46,45,46,45,38,44,33,36,52,47,44,41,42,46,51,35,52,34,51,35,53,53,28,45,46,58,54,38,45,37,29,46,45,32,47,57,45,51,38
2023-06-04,49,45,48,40,54,49,53,34,24,39,45,43,43,42,41,45,42,30,43,50,56,51,39,40,44,45,35,53,37,48,43,51,50,35,47,42,62,48,58,42,28,28,46,44,40,44,57,44,50,38
2023-06-11,48,37,53,47,48,44,48,42,25,40,49,43,48,48,51,44,45,25,38,49,50,44,36,41,50,43,42,42,41,45,42,46,49,39,41,47,57,42,51,40,57,31,45,44,46,45,57,31,45,32
2023-06-18,53,53,53,46,47,50,43,33,32,43,41,40,43,48,38,40,42,34,32,52,44,45,39,44,47,43,33,50,28,47,36,41,46,32,48,42,51,48,29,52,41,29,46,51,33,46,46,40,38,0
2023-06-25,51,29,53,38,45,50,42,24,23,39,44,62,39,48,34,45,39,28,29,45,43,41,45,33,46,40,34,50,25,42,39,44,49,33,45,47,43,44,28,44,30,31,45,49,50,42,47,39,40,21
2023-07-02,41,39,50,38,44,44,37,40,22,41,37,38,45,45,43,45,45,29,31,46,43,41,43,39,43,30,30,41,24,38,42,42,44,25,45,50,45,44,39,41,21,26,43,41,41,42,43,51,42,28
2023-07-09,56,35,44,37,47,55,39,34,25,39,49,51,41,44,39,45,39,32,35,44,43,42,43,37,51,29,34,40,38,48,39,40,44,53,49,48,44,47,36,39,41,26,47,53,30,43,44,42,38,12
